Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Kozzy Books	399.00	6	0.0	1.0	5	100%	0	0	0
BookWorld99	690.00		291.0	1.7293			0	0	0
Yuvika Books House	670.00	13	271.0	1.6792	4.5	85%	0	0	0
Cloudtail India	701.00	1,299,238	302.0	1.7569	4.5	92%	1	1	1
Comma365	781.00	2,242	382.0	1.9574	4.5	95%	0	0	0
MK BOOKS INDIA	825.00	2,247	426.0	2.0677	2.5	34%	0	0	0
uRead-Store	836.00	25,138	437.0	2.0952	4.5	92%	1	0	0
UNIVERSAL BOOK SHOWROOMS	784.00	1,081	385.0	1.9649	4	80%	0	0	0
Kushii Radiance Bookshop	743.00	63	344.0	1.8622	4.5	84%	0	0	0
Saibookdepot	800.00	43	401.0	2.005	3	44%	0	0	0
Bookshelff	795.00	72	396.0	1.9925	4	82%	0	0	0
BookAdda	825.00	365	426.0	2.0677	3	46%	0	0	0
Booksmandi	784.00	2,531	385.0	1.9649	4.5	89%	0	0	0
SAI BOOKS	816.00	181	417.0	2.0451	3	46%	0	0	0
Universal Books House	1111.00	1	712.0	2.7845	5	100%	0	0	0
