Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Lot Book	662.00	176	36.0	1.0575	4.5	89%	0	0	0
iTippi Book	626.00	108	0.0	1.0	4.5	91%	0	0	0
Repro Books-On-Demand	706.00	8,426	80.0	1.1278	4.5	94%	1	0	1
ReproIndia	759.00	924	133.0	1.2125	4	79%	0	0	0
Sunrise Book store	962.00	1,356	336.0	1.5367	3.5	61%	0	0	0
Bookswagon	1126.00	6,377	500.0	1.7987	4	70%	0	0	0
Atlantic Publishers and Distributors	1212.00	14,537	586.0	1.9361	4.5	94%	0	0	0
B2A UK	1236.00	6,928	610.0	1.9744	4.5	83%	0	0	0
Fast Media 2	2177.87	6,005	1551.87	3.479	4	72%	0	0	0
D R	2479.00	12,168	1853.0	3.9601	4	82%	0	0	0
Sunrise Book store	1146.00	1,356	520.0	1.8307	3.5	61%	0	0	0
Bookswagon	1437.00	6,377	811.0	2.2955	4	70%	0	0	0
etohfa	2524.00	23	1898.0	4.0319	5	100%	0	0	0
