Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	395.00	1,528	5.0	1.0128	3.5	67%	0	0	0
World500	401.00	3,268	11.0	1.0282	4	76%	0	0	0
Buy Amazing Books	419.00	3,554	29.0	1.0744	3	51%	0	0	0
Amazing_Buy	425.00	17,787	35.0	1.0897	4.5	95%	1	0	1
uRead-Store	425.00	25,136	35.0	1.0897	4.5	92%	1	0	0
VEKBook	449.00		59.0	1.1513			0	0	0
somsebooks	449.00		59.0	1.1513			0	0	0
Mittal Books India	452.00	15,728	62.0	1.159	4.5	95%	1	0	0
Inetrade India	391.89	3,253	1.89	1.0048	4	75%	0	0	0
MK BOOKS INDIA	479.00	2,247	89.0	1.2282	2.5	34%	0	0	0
Book,stage	479.00		89.0	1.2282			0	0	0
BOOKFACTRY	479.00	1	89.0	1.2282	5	100%	0	0	0
BooksStation	479.00		89.0	1.2282			0	0	0
Crossword Bookstores Ltd	480.00	2,475	90.0	1.2308	4	74%	0	0	0
Adimage	410.00	66	20.0	1.0513	4.5	91%	0	0	0
Need For You	390.00		0.0	1.0			0	0	0
Mumbai gift corner	519.00	720	129.0	1.3308	4.5	89%	0	0	0
Bookflow	521.13	3,100	131.13	1.3362	3.5	68%	0	0	0
Goodread Bookstore	539.00	579	149.0	1.3821	5	97%	1	0	0
Book Selection Centre	449.00	136	59.0	1.1513	4.5	96%	0	0	0
Comma365	505.00	2,242	115.0	1.2949	4.5	95%	0	0	0
Darth Vader	467.00	61	77.0	1.1974	4	77%	0	0	0
The Bookhive	479.20	43	89.2	1.2287	4	80%	0	0	0
GBD BOOKS	479.00	232	89.0	1.2282	4	68%	0	0	0
BW ENTERPRISES	467.00	44	77.0	1.1974	4	79%	0	0	0
Booknow	467.00	898	77.0	1.1974	4	80%	0	0	0
Skycart	500.00	479	110.0	1.2821	4.5	90%	0	0	0
fairdealenterprise	461.23	44	71.23	1.1826	2	27%	0	0	0
S B T books	553.00	113	163.0	1.4179	4.5	88%	0	0	0
W S Retaill	553.00	34	163.0	1.4179	3.5	68%	0	0	0
ScribbleGraffito	497.17	29	107.17	1.2748	4.5	91%	0	0	0
Booksmandi	480.00	2,531	90.0	1.2308	4.5	89%	0	0	0
BSK Book	564.00	160	174.0	1.4462	3.5	61%	0	0	0
Book store01	564.00	14	174.0	1.4462	3.5	57%	0	0	0
Trans Infopreneur Inc	599.00	218	209.0	1.5359	4.5	94%	0	0	0
killer,sbooks	599.00	18	209.0	1.5359	5	100%	0	0	0
CrossWord Books	551.00	116	161.0	1.4128	5	95%	0	0	0
BookInc	558.00	17	168.0	1.4308	4.5	94%	0	0	0
BOOKKR	599.00	5	209.0	1.5359	3.5	60%	0	0	0
A to Z Book House	599.00	1,275	209.0	1.5359	3	46%	0	0	0
