Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	156.00	1,299,235	0.0	1.0	4.5	92%	1	1	1
uRead-Store	156.00	25,136	0.0	1.0	4.5	92%	1	0	0
Amazing_Buy	234.00	17,787	78.0	1.5	4.5	95%	1	0	0
RSONS	186.00	481	30.0	1.1923	4.5	84%	0	0	0
O_Store	180.00	593	24.0	1.1538	4.5	87%	0	0	0
VARTIKAPUB	187.25	29	31.25	1.2003	4	83%	0	0	0
Books4everyone	198.00	1	42.0	1.2692	5	100%	0	0	0
Sunrise Book store	195.00	1,358	39.0	1.25	3.5	61%	0	0	0
ABRB	220.00	60	64.0	1.4103	4	82%	0	0	0
Start Learning	210.00		54.0	1.3462			0	0	0
Panchsheel Books	200.00	419	44.0	1.2821	3.5	59%	0	0	0
Yogita Marketing	225.00	149	69.0	1.4423	4	66%	0	0	0
JBCPD	225.00	32,618	69.0	1.4423	4.5	93%	0	0	0
BOOK RADAR	233.00	295	77.0	1.4936	3.5	63%	0	0	0
FLAG UP INDIA	225.00	2	69.0	1.4423	5	100%	0	0	0
BOOK CENTRE	252.00	862	96.0	1.6154	4	81%	0	0	0
Books-a-zillion	250.00	89	94.0	1.6026	4	82%	0	0	0
PALSANIYA BOOK	370.00		214.0	2.3718			0	0	0
