Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	267.00	3,277	0.0	1.0	4	76%	0	0	0
Buy Amazing Books	271.00	3,558	4.0	1.015	3	51%	0	0	0
ReadAhead	359.00	213	92.0	1.3446	4	79%	0	0	0
Mumbai gift corner	369.00	720	102.0	1.382	4.5	89%	0	0	0
uRead-Store	375.00	25,151	108.0	1.4045	4.5	92%	1	0	1
aspire india	375.00	332	108.0	1.4045	4	72%	1	0	0
The Bookhive	319.20	43	52.2	1.1955	4	80%	0	0	0
ScribbleGraffito	331.17	29	64.17	1.2403	4.5	91%	0	0	0
BW ENTERPRISES	319.00	44	52.0	1.1948	4	79%	0	0	0
Booksmandi	336.00	2,531	69.0	1.2584	4.5	89%	0	0	0
aspire india	319.00	332	52.0	1.1948	4	72%	0	0	0
Books For All	480.00	314	213.0	1.7978	4	81%	1	0	0
A to Z Book House	399.00	1,275	132.0	1.4944	3	45%	0	0	0
Bookswagon	658.00	6,387	391.0	2.4644	4	70%	0	0	0
