Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
J B Books Sellers & Distributors	260.00	770	11.0	1.0442	4	82%	0	0	0
COMPUTERSCIENCE ENGINEERING BOOKS	419.00		170.0	1.6827			0	0	0
BookWorld99	420.00		171.0	1.6867			0	0	0
Booksstore1	423.00		174.0	1.6988			0	0	0
Bookwuk	249.00	13	0.0	1.0	3	54%	0	0	0
PK Textbooks	339.00	31	90.0	1.3614	3.5	61%	0	0	0
SRS Book	429.00	80	180.0	1.7229	4	74%	0	0	0
Cloudtail India	489.00	1,299,158	240.0	1.9639	4.5	92%	1	1	0
Swetha Books	420.00	14	171.0	1.6867	3.5	57%	0	0	0
STUDENT BOOK STALL VVNAGAR	455.00	96	206.0	1.8273	3.5	67%	0	0	0
DIGITAL PRESS	590.00	66	341.0	2.3695	3	58%	0	0	0
BOOKS & EQUIPMENT DISTRIBUTORS	600.00	83	351.0	2.4096	4.5	89%	0	0	0
HERITAGE PUBLISHERS	684.00	783	435.0	2.747	4.5	94%	0	0	0
Manifest Services	600.00	2	351.0	2.4096	5	100%	0	0	0
Paramount Book Distributors	550.00	10	301.0	2.2088	3	50%	0	0	0
STUDENT BOOK STALL VVNAGAR	600.00	96	351.0	2.4096	3.5	67%	0	0	0
JBCPD	725.00	32,617	476.0	2.9116	4.5	93%	1	0	0
Allfyn	750.00		501.0	3.012			0	0	0
Shivank Books	620.00	79	371.0	2.49	4	78%	0	0	0
MK BOOKS INDIA	785.00	2,245	536.0	3.1526	2.5	34%	0	0	0
Comma365	747.00	2,242	498.0	3.0	4.5	95%	0	0	0
Rama BOOKS	659.40	6	410.4	2.6482	3.5	67%	0	0	0
O_Store	643.70	593	394.7	2.5851	4.5	87%	0	0	0
uRead-Store	798.00	25,127	549.0	3.2048	4.5	92%	1	0	0
BooksRaja	711.00	171	462.0	2.8554	4.5	85%	0	0	0
Sunrise Book store	687.00	1,356	438.0	2.759	3.5	61%	0	0	0
Kushii Radiance Bookshop	707.00	63	458.0	2.8394	4.5	84%	0	0	0
weblibox	699.00	1	450.0	2.8072	5	100%	0	0	0
radhika A communication	745.00	29	496.0	2.992	4	78%	0	0	0
V5MARK	718.00	8	469.0	2.8835	4	75%	0	0	0
MANJU INTERNATIONAL	785.00	86	536.0	3.1526	4	79%	0	0	0
Booksmandi	746.00	2,530	497.0	2.996	4.5	89%	0	0	0
BOOK CENTRE	782.00	862	533.0	3.1406	4	81%	0	0	0
Manila Books Services	785.00	13	536.0	3.1526	4.5	92%	0	0	0
Books-a-zillion	785.00	89	536.0	3.1526	4	82%	0	0	0
SAI BOOKS	777.00	181	528.0	3.1205	3	46%	0	0	0
ALL BOOKS GALLERY	785.00	71	536.0	3.1526	4.5	93%	0	0	0
The Grand_Store	860.00	10	611.0	3.4538	3	50%	0	0	0
Ebookstore	1049.00	522	800.0	4.2129	4.5	85%	0	0	0
Book eHub	1090.00	32	841.0	4.3775	4	74%	0	0	0
Booksstore1	425.00		176.0	1.7068			0	0	0
BOOKS & EQUIPMENT DISTRIBUTORS	700.00	83	451.0	2.8112	4.5	89%	0	0	0
BooksRaja	711.00	171	462.0	2.8554	4.5	85%	0	0	0
Sunrise Book store	687.00	1,356	438.0	2.759	3.5	61%	0	0	0
Books-a-zillion	785.00	89	536.0	3.1526	4	82%	0	0	0
SAI BOOKS	777.00	181	528.0	3.1205	3	46%	0	0	0
ASIAN TREASURES	1126.00	18	877.0	4.5221	4.5	94%	0	0	0
Speedy_Books	1247.00	489	998.0	5.008	4.5	80%	0	0	0
etohfa	6721.00	23	6472.0	26.992	5	100%	0	0	0
Books-a-zillion	785.00	89	536.0	3.1526	4	82%	0	0	0
Sunrise Book store	771.00	1,356	522.0	3.0964	3.5	61%	0	0	0
