Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Trans Infopreneur Inc	307.00	217	0.0	1.0	4.5	94%	1	0	0
uRead-Store	307.00	25,132	0.0	1.0	4.5	92%	1	0	0
Amazing_Buy	307.00	17,785	0.0	1.0	4.5	95%	1	0	1
Bookflow	347.13	3,100	40.13	1.1307	3.5	67%	0	0	0
dealstar	355.00	6,596	48.0	1.1564	4.5	85%	0	0	0
Goodread Bookstore	379.00	579	72.0	1.2345	5	97%	1	0	0
Comma365	344.00	2,242	37.0	1.1205	4.5	95%	0	0	0
aspire india	390.00	331	83.0	1.2704	4	73%	1	0	0
A to Z Book House	399.00	1,275	92.0	1.2997	3	46%	0	0	0
Atlantic Publishers and Distributors	610.00	14,537	303.0	1.987	4.5	94%	0	0	0
Trans Infopreneur Inc	308.00	217	1.0	1.0033	4.5	94%	0	0	0
aspire india	319.00	331	12.0	1.0391	4	73%	0	0	0
