Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MK BOOKS INDIA	625.00	2,247	138.0	1.2834	2.5	34%	0	0	0
radhika A communication	540.00	29	53.0	1.1088	4	77%	0	0	0
Rama BOOKS	525.00	6	38.0	1.078	3.5	67%	0	0	1
Technical Book	487.00	53	0.0	1.0	3.5	62%	0	0	0
Sunrise Book store	563.00	1,358	76.0	1.1561	3.5	61%	0	0	0
Abhinav Books Store	550.00	60	63.0	1.1294	3	53%	0	0	0
anybooks india	624.00	45	137.0	1.2813	4.5	96%	0	0	0
Winmaarc	722.00	118	235.0	1.4825	3.5	68%	0	0	0
BOOK CENTRE	633.00	862	146.0	1.2998	4	81%	0	0	0
Manila Books Services	625.00	13	138.0	1.2834	4.5	92%	0	0	0
Books-a-zillion	625.00	89	138.0	1.2834	4	82%	0	0	0
V5MARK	580.00	8	93.0	1.191	4	75%	0	0	0
BooksRaja	584.00	171	97.0	1.1992	4.5	85%	0	0	0
Special Library	722.00	57	235.0	1.4825	4	74%	0	0	0
SAI BOOKS	618.00	181	131.0	1.269	3	46%	0	0	0
Ebookstore	904.00	522	417.0	1.8563	4.5	85%	0	0	0
ASIAN TREASURES	980.00	18	493.0	2.0123	4.5	94%	0	0	0
Book eHub	1045.00	32	558.0	2.1458	4	72%	0	0	0
Speedy_Books	1078.00	490	591.0	2.2136	4.5	81%	0	0	0
CAMPUS BOOK HOUSE INDIAN INTITUTE OF SCIENCE TBH	1699.00	218	1212.0	3.4887	5	97%	0	0	0
Sunrise Book store	563.00	1,358	76.0	1.1561	3.5	61%	0	0	0
radhika A communication	593.00	29	106.0	1.2177	4	77%	0	0	0
D R	5192.00	12,168	4705.0	10.6612	4	82%	0	0	0
