Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	844.00	14,540	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	899.00	2,801	55.0	1.0652	4.5	92%	0	0	0
Bookswagon	953.00	6,387	109.0	1.1291	4	70%	0	0	1
Atlantic Publishers and Distributors	986.00	14,540	142.0	1.1682	4.5	94%	0	0	0
Bookswagon	953.00	6,387	109.0	1.1291	4	70%	0	0	1
Sunrise Book store	932.00	1,359	88.0	1.1043	3.5	61%	0	0	0
INFINITE BOOKS	1225.17	288	381.17	1.4516	5	99%	0	0	0
Fast Media 2	1709.30	6,006	865.3	2.0252	4	72%	0	0	0
D R	1735.00	12,169	891.0	2.0557	4	82%	0	0	0
D R	1802.00	12,169	958.0	2.1351	4	82%	0	0	0
