Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bookflow	260.13	3,100	39.13	1.1771	3.5	68%	0	0	0
Cloudtail India	269.00	1,299,258	48.0	1.2172	4.5	92%	1	1	1
Bookflow	269.10	3,100	48.1	1.2176	3.5	68%	0	0	0
Amazing_Buy	271.00	17,787	50.0	1.2262	4.5	95%	1	0	0
RSONS	221.00	481	0.0	1.0	4.5	84%	0	0	0
Goodread Bookstore	299.00	579	78.0	1.3529	5	97%	1	0	0
SRBOOKWORLD	299.00	404	78.0	1.3529	4.5	93%	0	0	0
Sunrise Book store	241.00	1,358	20.0	1.0905	3.5	61%	0	0	0
Skycart	254.00	479	33.0	1.1493	4.5	90%	0	0	0
Books-a-zillion	269.10	89	48.1	1.2176	4	82%	0	0	0
Sunrise Book store	250.00	1,358	29.0	1.1312	3.5	61%	0	0	0
