Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Repro Books-On-Demand	2619.00	8,426	40.0	1.0155	4.5	94%	1	0	1
Cloudtail India	2629.00	1,299,177	50.0	1.0194	4.5	92%	1	1	0
ReproIndia	2579.00	924	0.0	1.0	4	79%	0	0	0
Fast Media 2	2936.00	6,005	357.0	1.1384	4	72%	0	0	0
Bookswagon	3033.00	6,377	454.0	1.176	4	70%	0	0	0
Atlantic Publishers and Distributors	3190.00	14,537	611.0	1.2369	4.5	94%	0	0	0
Sunrise Book store	3472.00	1,356	893.0	1.3463	3.5	61%	0	0	0
Fast Media 2	3611.45	6,005	1032.45	1.4003	4	72%	0	0	0
D R	3901.00	12,168	1322.0	1.5126	4	82%	0	0	0
B2A UK	4040.00	6,928	1461.0	1.5665	4.5	83%	0	0	0
Fast Media 2	3572.07	6,005	993.07	1.3851	4	72%	0	0	0
Bookswagon	4152.00	6,377	1573.0	1.6099	4	70%	0	0	0
Peacockbooks	4390.00	2,801	1811.0	1.7022	4.5	92%	0	0	0
etohfa	5262.00	23	2683.0	2.0403	5	100%	0	0	0
