Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ABSSV BOOKS WORLD	249.00	25	73.52	1.419	4	72%	0	0	1
Rk & company	175.48	36	0.0	1.0	3.5	65%	0	0	0
uRead-Store	318.00	25,138	142.52	1.8122	4.5	92%	1	0	0
Bargain Book	318.00	265	142.52	1.8122	4.5	98%	0	0	0
dealstar	337.00	6,596	161.52	1.9204	4.5	85%	0	0	0
PKS RETAIL	368.00	4	192.52	2.0971	5	100%	0	0	0
Inetrade India	326.48	3,253	151.0	1.8605	4	75%	0	0	0
MK BOOKS INDIA	424.00	2,247	248.52	2.4162	2.5	34%	0	0	0
AskTech Books	380.00	2	204.52	2.1655	2.5	50%	0	0	0
O_Store	374.25	593	198.77	2.1327	4.5	87%	0	0	0
Sunrise Book store	389.00	1,358	213.52	2.2168	3.5	61%	0	0	0
HERITAGE PUBLISHERS	474.00	783	298.52	2.7012	4.5	94%	0	0	0
Skycart	409.00	479	233.52	2.3307	4.5	90%	0	0	0
ScribbleGraffito	414.17	29	238.69	2.3602	4.5	91%	0	0	0
A to Z Book House	499.00	1,275	323.52	2.8436	3	46%	0	0	0
Ambe Books	533.41	2	357.93	3.0397	3	50%	0	0	0
Ginni Books	533.41	9	357.93	3.0397	4.5	89%	0	0	0
Bookswagon	796.00	6,382	620.52	4.5361	4	70%	0	0	0
Sunrise Book store	794.00	1,358	618.52	4.5247	3.5	61%	0	0	0
