Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	4172.00	1,299,153	0.0	1.0	4.5	92%	1	1	0
uRead-Store	4172.00	25,123	0.0	1.0	4.5	92%	1	0	1
MEDIAMATICS	4206.00	608	34.0	1.0081	4	82%	0	0	0
Inetrade India	4366.28	3,249	194.28	1.0466	4	75%	0	0	0
Amazing_Buy	4913.00	17,778	741.0	1.1776	4.5	95%	1	0	0
CB-India	4806.00	3,033	634.0	1.152	4.5	95%	0	0	0
B2A UK	5064.00	6,928	892.0	1.2138	4.5	83%	0	0	0
CAMPUS BOOK HOUSE INDIAN INTITUTE OF SCIENCE TBH	5399.00	218	1227.0	1.2941	5	97%	0	0	0
Sunrise Book store	5515.00	1,356	1343.0	1.3219	3.5	61%	0	0	0
Bookswagon	6060.00	6,375	1888.0	1.4525	4	70%	0	0	0
MK BOOKS INDIA	6080.00	2,245	1908.0	1.4573	2.5	34%	0	0	0
IndieCulture	6267.56		2095.56	1.5023			0	0	0
Sunrise Book store	6303.00	1,356	2131.0	1.5108	3.5	61%	0	0	0
D R	6503.00	12,168	2331.0	1.5587	4	82%	0	0	0
Fast Media 2	6920.44	6,005	2748.44	1.6588	4	72%	0	0	0
INFINITE BOOKS	7399.18	282	3227.18	1.7735	5	99%	0	0	0
