Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
dealstar	355.00	6,596	0.0	1.0	4.5	85%	0	0	0
Crossword Bookstores Ltd	399.00	2,475	44.0	1.1239	4	74%	0	0	0
uRead-Store	405.00	25,132	50.0	1.1408	4.5	92%	1	0	0
Amazing_Buy	405.00	17,785	50.0	1.1408	4.5	95%	1	0	1
ReadAhead	449.00	213	94.0	1.2648	4	79%	0	0	0
Bookflow	449.10	3,100	94.1	1.2651	3.5	67%	0	0	0
Goodread Bookstore	459.00	579	104.0	1.293	5	97%	1	0	0
Sunrise Book store	389.00	1,356	34.0	1.0958	3.5	61%	0	0	0
HERITAGE PUBLISHERS	474.00	783	119.0	1.3352	4.5	94%	0	0	0
Skycart	409.00	479	54.0	1.1521	4.5	90%	0	0	0
Bookflow	449.10	3,100	94.1	1.2651	3.5	67%	0	0	0
Books-a-zillion	449.10	89	94.1	1.2651	4	82%	0	0	0
A to Z Book House	499.00	1,275	144.0	1.4056	3	46%	0	0	0
Sunrise Book store	685.00	1,356	330.0	1.9296	3.5	61%	0	0	0
Sunrise Book store	710.00	1,356	355.0	2.0	3.5	61%	0	0	0
