Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	461.00	1,516	0.0	1.0	3.5	67%	0	0	0
uRead-Store	552.87	25,127	91.87	1.1993	4.5	92%	1	0	1
Goodread Bookstore	615.00	579	154.0	1.3341	5	97%	1	0	0
Royal500	624.00	875	163.0	1.3536	4.5	92%	0	0	0
Lot Book	635.00	176	174.0	1.3774	4.5	89%	0	0	0
iTippi Book	599.00	108	138.0	1.2993	4.5	91%	0	0	0
Skycart	580.00	479	119.0	1.2581	4.5	90%	0	0	0
fairdealenterprise	538.23	41	77.23	1.1675	2.5	34%	0	0	0
BSK Book	689.00	159	228.0	1.4946	3.5	60%	0	0	0
Amazing BookS	559.00	106	98.0	1.2126	3	54%	0	0	0
CrossWord Books	643.00	116	182.0	1.3948	5	95%	0	0	0
Buy Amazing Books	699.00	3,536	238.0	1.5163	3	51%	0	0	0
killer,sbooks	699.00	18	238.0	1.5163	5	100%	0	0	0
BookInc	651.00	17	190.0	1.4121	4.5	94%	0	0	0
Book store01	699.00	11	238.0	1.5163	3	45%	0	0	0
BOOKKR	699.00	5	238.0	1.5163	3.5	60%	0	0	0
Browsers' Lounge	666.00	122	205.0	1.4447	4.5	96%	0	0	0
A to Z Book House	699.00	1,275	238.0	1.5163	3	46%	0	0	0
SN Square	769.00	59	308.0	1.6681	4	75%	0	0	0
S B T books	645.00	113	184.0	1.3991	4.5	88%	0	0	0
CrossWord Books	643.00	116	182.0	1.3948	5	95%	0	0	0
Bookswagon	916.00	6,375	455.0	1.987	4	70%	0	0	0
iMusti Inc	861.62	6,923	400.62	1.869	4	79%	0	0	0
W S Retaill	645.00	34	184.0	1.3991	3.5	69%	0	0	0
Universal Books House	888.00	1	427.0	1.9262	5	100%	0	0	0
Sunrise Book store	903.00	1,356	442.0	1.9588	3.5	61%	0	0	0
