Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
zillion goods	575.00		31.72	1.0584			0	0	0
Global Book Store	615.44	623	72.16	1.1328	5	99%	1	0	1
Inetrade India	543.28	3,250	0.0	1.0	4	75%	0	0	0
uRead-Store	631.00	25,130	87.72	1.1615	4.5	92%	1	0	0
Lot Book	635.00	176	91.72	1.1688	4.5	89%	0	0	0
iTippi Book	599.00	108	55.72	1.1026	4.5	91%	0	0	0
Bookswagon	577.00	6,375	33.72	1.0621	4	70%	0	0	0
MK BOOKS INDIA	679.00	2,246	135.72	1.2498	2.5	34%	0	0	0
Books For All	799.00	314	255.72	1.4707	4	81%	1	0	0
Sunrise Book store	876.00	1,356	332.72	1.6124	3.5	61%	0	0	0
Bookswagon	881.00	6,375	337.72	1.6216	4	70%	0	0	0
Bookswagon	992.00	6,375	448.72	1.8259	4	70%	0	0	0
Sunrise Book store	965.00	1,356	421.72	1.7762	3.5	61%	0	0	0
Bookswagon	1207.00	6,375	663.72	2.2217	4	70%	0	0	0
Sunrise Book store	1296.00	1,356	752.72	2.3855	3.5	61%	0	0	0
JustBuyBooks	1329.00	26	785.72	2.4463	3.5	69%	0	0	0
SmartGlobal	1447.00	212	903.72	2.6635	3	50%	0	0	0
Fast Media 2	1760.87	6,005	1217.59	3.2412	4	72%	0	0	0
