Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	791.00	1,535	0.0	1.0	3.5	67%	0	0	0
World500	815.00	3,299	24.0	1.0303	4	76%	0	0	0
BOOKS PLAZA	900.00	159	109.0	1.1378	4	72%	0	0	0
uRead-Store	946.00	25,154	155.0	1.196	4.5	92%	1	0	1
AskTech Books	896.00	2	105.0	1.1327	2.5	50%	0	0	0
Skycart	959.00	479	168.0	1.2124	4.5	90%	0	0	0
Booknow	935.00	898	144.0	1.182	4	80%	0	0	0
MONOBO BOOKS	875.00	117	84.0	1.1062	4.5	86%	0	0	0
Suraj Trading - Express Delivery	974.00	48	183.0	1.2314	3	53%	0	0	0
ReadAhead	1079.00	213	288.0	1.3641	4	79%	0	0	0
Bookflow	1079.10	3,100	288.1	1.3642	3.5	68%	0	0	0
Inetrade India	1057.90	3,256	266.9	1.3374	4	75%	0	0	0
BSK Book	1109.00	160	318.0	1.402	3.5	60%	0	0	0
Mumbai gift corner	1139.00	720	348.0	1.4399	4.5	89%	0	0	0
HERITAGE PUBLISHERS	1139.00	783	348.0	1.4399	4.5	94%	0	0	0
Shreeganesh16	1073.00	27	282.0	1.3565	4.5	83%	0	0	0
CrossWord Books	1103.00	116	312.0	1.3944	5	95%	0	0	0
Buy Amazing Books	1199.00	3,570	408.0	1.5158	3	52%	0	0	0
MK BOOKS INDIA	1199.00	2,249	408.0	1.5158	2.5	34%	0	0	0
Santusti Enterprises	1199.00	26	408.0	1.5158	4	81%	0	0	0
BookInc	1128.00	17	337.0	1.426	4.5	94%	0	0	0
Book store01	1199.00	14	408.0	1.5158	3.5	57%	0	0	0
BOOKKR	1199.00	5	408.0	1.5158	3.5	60%	0	0	0
A to Z Book House	1199.00	1,275	408.0	1.5158	3	45%	0	0	0
S B T books	1115.00	113	324.0	1.4096	4.5	88%	0	0	0
W S Retaill	1107.00	34	316.0	1.3995	3.5	68%	0	0	0
PKS RETAIL	1799.00	4	1008.0	2.2743	5	100%	0	0	0
Kraftme	1999.00		1208.0	2.5272			0	0	0
Bookswagon	2993.00	6,386	2202.0	3.7838	4	70%	0	0	0
B2A UK	3085.00	6,928	2294.0	3.9001	4.5	83%	0	0	0
Sunrise Book store	3085.00	1,360	2294.0	3.9001	3.5	61%	0	0	0
etohfa	6521.00	23	5730.0	8.244	5	100%	0	0	0
