Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	179.00	1,299,260	0.0	1.0	4.5	92%	1	1	1
uRead-Store	179.66	25,138	0.66	1.0037	4.5	92%	1	0	0
Amazing_Buy	271.00	17,787	92.0	1.514	4.5	95%	1	0	0
BPA BOOKS	180.00	1,244	1.0	1.0056	4	77%	0	0	0
RSONS	223.00	481	44.0	1.2458	4.5	84%	0	0	0
Manav Books	299.00	1,856	120.0	1.6704	4	78%	1	0	0
Sunrise Book store	224.00	1,358	45.0	1.2514	3.5	61%	0	0	0
Skycart	225.00	479	46.0	1.257	4.5	90%	0	0	0
Books-a-zillion	269.10	89	90.1	1.5034	4	82%	0	0	0
BOOK CENTRE	293.00	862	114.0	1.6369	4	81%	0	0	0
A to Z Book House	299.00	1,275	120.0	1.6704	3	46%	0	0	0
Books-a-zillion	299.00	89	120.0	1.6704	4	82%	0	0	0
