Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Inetrade India	705.81	3,253	0.0	1.0	4	75%	0	0	0
uRead-Store	780.89	25,136	75.08	1.1064	4.5	92%	1	0	1
Bookflow	782.13	3,100	76.32	1.1081	3.5	68%	0	0	0
Kushii Radiance Bookshop	855.00	63	149.19	1.2114	4.5	84%	0	0	0
Atlantic Publishers and Distributors	1130.00	14,538	424.19	1.601	4.5	94%	0	0	0
Peacockbooks	1182.00	2,801	476.19	1.6747	4.5	92%	0	0	0
Bookswagon	1312.00	6,382	606.19	1.8589	4	70%	0	0	0
Sunrise Book store	1292.00	1,358	586.19	1.8305	3.5	61%	0	0	0
Fast Media 2	1873.52	6,006	1167.71	2.6544	4	72%	0	0	0
etohfa	2388.00	23	1682.19	3.3833	5	100%	0	0	0
Atlantic Publishers and Distributors	1356.00	14,538	650.19	1.9212	4.5	94%	0	0	0
Bookswagon	1482.00	6,382	776.19	2.0997	4	70%	0	0	0
