Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	329.00	1,516	2.52	1.0077	3.5	67%	0	0	0
World500	334.00	3,248	7.52	1.023	4	76%	0	0	0
Buy Amazing Books	349.00	3,536	22.52	1.069	3	51%	0	0	0
ALTBOOKS	374.00		47.52	1.1456			0	0	0
Inetrade India	326.48	3,249	0.0	1.0	4	75%	0	0	0
Amazing_Buy	410.00	17,778	83.52	1.2558	4.5	95%	1	0	0
uRead-Store	410.00	25,123	83.52	1.2558	4.5	92%	1	0	1
MK BOOKS INDIA	424.00	2,245	97.52	1.2987	2.5	34%	0	0	0
A Mind's Bookstore	364.00	1,409	37.52	1.1149	4.5	89%	0	0	0
ReadAhead	449.00	213	122.52	1.3753	4	79%	0	0	0
Bookflow	449.10	3,100	122.62	1.3756	3.5	67%	0	0	0
Goodread Bookstore	459.00	578	132.52	1.4059	5	97%	1	0	0
SBM Enterprises	369.26	48	42.78	1.131	4	75%	0	0	0
Royal500	474.00	875	147.52	1.4519	4.5	92%	0	0	0
ScribbleGraffito	414.17	29	87.69	1.2686	4.5	91%	0	0	0
BSK Book	499.00	159	172.52	1.5284	3.5	60%	0	0	0
Book store01	499.00	11	172.52	1.5284	3	45%	0	0	0
BOOKKR	499.00	5	172.52	1.5284	3.5	60%	0	0	0
Books Mela	500.00	65	173.52	1.5315	4.5	80%	0	0	0
S B T books	463.00	113	136.52	1.4182	4.5	88%	0	0	0
Bookflow	449.10	3,100	122.62	1.3756	3.5	67%	0	0	0
Bookswagon	779.00	6,375	452.52	2.3861	4	70%	0	0	0
Bookswagon	751.00	6,375	424.52	2.3003	4	70%	0	0	0
W S Retaill	461.00	34	134.52	1.412	3.5	69%	0	0	0
Sunrise Book store	741.00	1,356	414.52	2.2697	3.5	61%	0	0	0
Sunrise Book store	777.00	1,356	450.52	2.3799	3.5	61%	0	0	0
