Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
BooksHub	299.00	4	4.0	1.0136	2	25%	0	0	0
Read factor	329.00	1,524	34.0	1.1153	3.5	67%	0	0	0
PKS RETAIL	352.00	4	57.0	1.1932	5	100%	0	0	0
uRead-Store	355.00	25,134	60.0	1.2034	4.5	92%	1	0	0
Amazing_Buy	355.00	17,786	60.0	1.2034	4.5	95%	1	0	0
Namana Book Palace	325.00	4	30.0	1.1017	3	50%	0	0	0
Blue Sea Book House	295.00	4	0.0	1.0	4	75%	0	0	0
ApnaBazzar	389.00	49	94.0	1.3186	3.5	63%	0	0	0
Payal Books	299.00	657	4.0	1.0136	3	51%	0	0	0
Inetrade India	326.48	3,253	31.48	1.1067	4	75%	0	0	0
ASIA BOOK POINT	305.00	20	10.0	1.0339	3.5	60%	0	0	0
MK BOOKS INDIA	424.00	2,247	129.0	1.4373	2.5	34%	0	0	0
AskTech Books	380.00	2	85.0	1.2881	2.5	50%	0	0	0
FOUNTAINHEAD	359.00	98	64.0	1.2169	4.5	91%	0	0	0
Sri Ganesha Books	359.00	382	64.0	1.2169	4	82%	0	0	0
A Mind's Bookstore	364.00	1,409	69.0	1.2339	4.5	89%	0	0	0
MONOBO BOOKS	364.00	117	69.0	1.2339	4.5	86%	0	0	0
ReadAhead	449.00	213	154.0	1.522	4	79%	0	0	0
siddharth books	374.00	51	79.0	1.2678	2.5	36%	0	0	0
Comma365	415.00	2,242	120.0	1.4068	4.5	95%	0	0	0
O_Store	374.25	593	79.25	1.2686	4.5	87%	0	0	0
Goodread Bookstore	459.00	579	164.0	1.5559	5	97%	1	0	0
SBM Enterprises	369.26	48	74.26	1.2517	4	75%	0	0	0
Angoor Prakashann	460.00	52	165.0	1.5593	4	80%	0	0	0
Sunrise Book store	389.00	1,357	94.0	1.3186	3.5	61%	0	0	0
HERITAGE PUBLISHERS	474.00	783	179.0	1.6068	4.5	94%	0	0	0
The Bookhive	399.20	43	104.2	1.3532	4	80%	0	0	0
Suryan Books	399.00	39	104.0	1.3525	4.5	95%	0	0	0
W S Retaill	461.00	34	166.0	1.5627	3.5	69%	0	0	0
Skycart	409.00	479	114.0	1.3864	4.5	90%	0	0	0
BSK Book	489.00	159	194.0	1.6576	3.5	60%	0	0	0
Booknow	389.00	898	94.0	1.3186	4	80%	0	0	0
ScribbleGraffito	414.17	29	119.17	1.404	4.5	91%	0	0	0
PIYUSH PUBLISHER AND DISTRIBUTORS	499.00	18	204.0	1.6915	4	73%	0	0	0
Santusti Enterprises	499.00	26	204.0	1.6915	4	81%	0	0	0
Booksmandi	400.00	2,531	105.0	1.3559	4.5	89%	0	0	0
CrossWord Books	459.00	116	164.0	1.5559	5	95%	0	0	0
MEETA BOOKS	449.00	47	154.0	1.522	2.5	36%	0	0	0
Starmark	449.10	2,139	154.1	1.5224	3.5	68%	0	0	0
Shreeganesh16	449.00	27	154.0	1.522	4.5	83%	0	0	0
THE SAMPADA'S	436.00	2	141.0	1.478	3	50%	0	0	0
Book store01	499.00	11	204.0	1.6915	3	45%	0	0	0
amazingbuy_	449.00	1	154.0	1.522	5	100%	0	0	0
BookAdda	459.00	365	164.0	1.5559	3	47%	0	0	0
BOOKKR	499.00	5	204.0	1.6915	3.5	60%	0	0	0
READERS CHOICE BOOKS	449.00	100	154.0	1.522	4	76%	0	0	0
Books-a-zillion	449.10	89	154.1	1.5224	4	82%	0	0	0
TODAY READERS	499.00	23	204.0	1.6915	4.5	82%	0	0	0
A to Z Book House	499.00	1,275	204.0	1.6915	3	46%	0	0	0
Ginni Books	533.41	9	238.41	1.8082	4.5	89%	0	0	0
ReadAhead	449.00	213	154.0	1.522	4	79%	0	0	0
ScribbleGraffito	414.17	29	119.17	1.404	4.5	91%	0	0	0
BSK Book	499.00	159	204.0	1.6915	3.5	60%	0	0	0
Sunrise Book store	418.00	1,357	123.0	1.4169	3.5	61%	0	0	0
Books-a-zillion	499.00	89	204.0	1.6915	4	82%	0	0	0
Ambe Books	533.41	2	238.41	1.8082	3	50%	0	0	0
famous_Books	699.00	3	404.0	2.3695	5	100%	0	0	0
Bookswagon	774.00	6,382	479.0	2.6237	4	70%	0	0	0
Bookswagon	775.00	6,382	480.0	2.6271	4	70%	0	0	0
Sunrise Book store	736.00	1,357	441.0	2.4949	3.5	61%	0	0	0
Sunrise Book store	773.00	1,357	478.0	2.6203	3.5	61%	0	0	0
