Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	333.00	1,299,265	34.0	1.1137	4.5	92%	1	1	1
uRead-Store	334.00	25,141	35.0	1.1171	4.5	92%	1	0	0
World500	339.00	3,269	40.0	1.1338	4	76%	0	0	0
Buy Amazing Books	349.00	3,557	50.0	1.1672	3	51%	0	0	0
The_Multimedia_Shop	299.00	117	0.0	1.0	4	85%	0	0	0
Amazing_Buy	384.00	17,788	85.0	1.2843	4.5	95%	1	0	0
Inetrade India	326.48	3,254	27.48	1.0919	4	75%	0	0	0
Mumbai gift corner	429.00	720	130.0	1.4348	4.5	89%	0	0	0
AskTech Books	380.00	2	81.0	1.2709	2.5	50%	0	0	0
Goodread Bookstore	364.00	579	65.0	1.2174	5	97%	0	0	0
MONOBO BOOKS	364.00	117	65.0	1.2174	4.5	86%	0	0	0
Royal500	459.00	882	160.0	1.5351	4.5	92%	0	0	0
Book Selection Centre	380.00	136	81.0	1.2709	4.5	96%	0	0	0
MK BOOKS INDIA	499.00	2,248	200.0	1.6689	2.5	34%	0	0	0
Book store01	479.00	14	180.0	1.602	3.5	57%	0	0	0
CrossWord Books	459.00	116	160.0	1.5351	5	95%	0	0	0
BSK Book	499.00	160	200.0	1.6689	3.5	61%	0	0	0
BookInc	450.00	17	151.0	1.505	4.5	94%	0	0	0
BOOKKR	499.00	5	200.0	1.6689	3.5	60%	0	0	0
A to Z Book House	499.00	1,275	200.0	1.6689	3	46%	0	0	0
S B T books	462.00	113	163.0	1.5452	4.5	88%	0	0	0
Atlantic Publishers and Distributors	677.00	14,540	378.0	2.2642	4.5	94%	0	0	0
Peacockbooks	732.00	2,801	433.0	2.4482	4.5	92%	0	0	0
Bookswagon	788.00	6,387	489.0	2.6355	4	70%	0	0	0
W S Retaill	461.00	34	162.0	1.5418	3.5	68%	0	0	0
Sunrise Book store	915.00	1,358	616.0	3.0602	3.5	61%	0	0	0
Sunrise Book store	786.00	1,358	487.0	2.6288	3.5	61%	0	0	0
B2A UK	1146.00	6,928	847.0	3.8328	4.5	83%	0	0	0
D R	2490.00	12,169	2191.0	8.3278	4	82%	0	0	0
