Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	468.00	3,268	0.0	1.0	4	76%	0	0	0
Buy Amazing Books	489.00	3,554	21.0	1.0449	3	51%	0	0	0
Amazing_Buy	595.00	17,787	127.0	1.2714	4.5	95%	1	0	0
uRead-Store	595.00	25,136	127.0	1.2714	4.5	92%	1	0	1
Inetrade India	521.48	3,253	53.48	1.1143	4	75%	0	0	0
Sri Ganesha Books	503.00	382	35.0	1.0748	4	82%	0	0	0
FOUNTAINHEAD	503.00	98	35.0	1.0748	4.5	91%	0	0	0
BSK Book	659.00	160	191.0	1.4081	3.5	61%	0	0	0
MK BOOKS INDIA	699.00	2,247	231.0	1.4936	2.5	34%	0	0	0
Royal500	699.00	882	231.0	1.4936	4.5	92%	0	0	0
The Grand_Store	660.00	10	192.0	1.4103	3	50%	0	0	0
B2A UK	1532.00	6,928	1064.0	3.2735	4.5	83%	0	0	0
