Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	59.00	1,299,262	0.0	1.0	4.5	92%	1	1	1
Mittal Books India	66.00	15,728	7.0	1.1186	4.5	95%	1	0	0
uRead-Store	102.00	25,140	43.0	1.7288	4.5	92%	1	0	0
Repro Books-On-Demand	105.00	8,430	46.0	1.7797	4.5	94%	1	0	0
AhaGuru Education Technology Pvt Ltd	85.00	8	26.0	1.4407	3.5	63%	0	0	0
padhaakoo	92.00	2	33.0	1.5593	3	50%	0	0	0
COMPETITION PARADISE	159.00	1,350	100.0	2.6949	4	84%	1	0	0
Saibookdepot	105.00	43	46.0	1.7797	3	44%	0	0	0
BOOK CENTRE	115.00	862	56.0	1.9492	4	81%	0	0	0
Retail Maharaj	3155.00	513	3096.0	53.4746	5	98%	0	0	0
padhaakoo	102.00	2	43.0	1.7288	3	50%	0	0	0
Saibookdepot	105.00	43	46.0	1.7797	3	44%	0	0	0
