Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
R2Services_BLR	1149.00	277	0.0	1.0	4	78%	0	0	0
Repro Books-On-Demand	1160.00	8,433	11.0	1.0096	4.5	94%	1	0	1
Cloudtail India	1229.00	1,299,289	80.0	1.0696	4.5	92%	1	1	0
Pothi	1199.00	332	50.0	1.0435	4.5	89%	0	0	0
ReproIndia	1229.00	924	80.0	1.0696	4	79%	0	0	0
Fast Media 2	1479.00	6,006	330.0	1.2872	4	72%	0	0	0
Bookswagon	1478.00	6,387	329.0	1.2863	4	70%	0	0	0
Peacockbooks	1527.00	2,801	378.0	1.329	4.5	92%	0	0	0
Sunrise Book store	1598.00	1,359	449.0	1.3908	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1604.00	14,540	455.0	1.396	4.5	94%	0	0	0
Bookswagon	1597.00	6,387	448.0	1.3899	4	70%	0	0	0
B2A UK	1739.00	6,928	590.0	1.5135	4.5	83%	0	0	0
SmartGlobal	2184.00	213	1035.0	1.9008	3	49%	0	0	0
Fast Media 2	2459.78	6,006	1310.78	2.1408	4	72%	0	0	0
etohfa	2934.00	23	1785.0	2.5535	5	100%	0	0	0
