Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
INDIA BOOK HOUSE	351.00	104	0.0	1.0	3.5	64%	0	0	0
Cloudtail India	452.00	1,299,158	101.0	1.2877	4.5	92%	1	1	1
BOOKS & EQUIPMENT DISTRIBUTORS	452.00	83	101.0	1.2877	4.5	89%	0	0	0
RFCB	605.00	8	254.0	1.7236	4.5	88%	0	0	0
MK BOOKS INDIA	625.00	2,245	274.0	1.7806	2.5	34%	0	0	0
uRead-Store	649.00	25,127	298.0	1.849	4.5	92%	1	0	0
Comma365	612.00	2,242	261.0	1.7436	4.5	95%	0	0	0
Technical Book	487.00	53	136.0	1.3875	3.5	62%	0	0	0
NBA BOOKS	699.00	23	348.0	1.9915	4	70%	0	0	0
BookAdda	625.00	365	274.0	1.7806	3	47%	0	0	0
BOOKS & EQUIPMENT DISTRIBUTORS	455.00	83	104.0	1.2963	4.5	89%	0	0	0
Booksmandi	594.00	2,530	243.0	1.6923	4.5	89%	0	0	0
Books-a-zillion	625.00	89	274.0	1.7806	4	82%	0	0	0
SAI BOOKS	618.00	181	267.0	1.7607	3	46%	0	0	0
PADMA BOOK HOUSE	695.00	24	344.0	1.9801	3.5	71%	0	0	0
etohfa	113329.00	23	112978.0	322.8746	5	100%	0	0	0
