Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
BooksNinetyNine	385.00	45	0.0	1.0	5	97%	0	0	0
ABSSV BOOKS WORLD	456.39	25	71.39	1.1854	4	72%	0	0	0
Read factor	461.00	1,528	76.0	1.1974	3.5	67%	0	0	0
BooksNinetyNine	427.00	45	42.0	1.1091	5	97%	0	0	0
World500	475.00	3,268	90.0	1.2338	4	76%	0	0	0
uRead-Store	489.00	25,138	104.0	1.2701	4.5	92%	1	0	0
Amazing_Buy	489.00	17,787	104.0	1.2701	4.5	95%	1	0	1
Capsbookz	524.00		139.0	1.361			0	0	0
Inetrade India	477.87	3,253	92.87	1.2412	4	75%	0	0	0
MS Venture	559.00	13	174.0	1.4519	4	77%	0	0	0
Crossword Bookstores Ltd	559.00	2,475	174.0	1.4519	4	74%	0	0	0
siddharth books	499.00	51	114.0	1.2961	2.5	36%	0	0	0
MK BOOKS INDIA	594.00	2,247	209.0	1.5429	2.5	34%	0	0	0
AskTech Books	523.00	2	138.0	1.3584	2.5	50%	0	0	0
Book Selection Centre	524.00	136	139.0	1.361	4.5	96%	0	0	0
Comma365	576.00	2,242	191.0	1.4961	4.5	95%	0	0	0
ReadAhead	629.00	213	244.0	1.6338	4	79%	0	0	0
NISU STORE	629.10		244.1	1.634			0	0	0
Bookflow	629.10	3,100	244.1	1.634	3.5	68%	0	0	0
The Bookhive	559.20	43	174.2	1.4525	4	80%	0	0	0
DSR Book Distributors	552.00	21	167.0	1.4338	4.5	85%	0	0	0
Skycart	580.00	479	195.0	1.5065	4.5	90%	0	0	0
ScribbleGraffito	580.17	29	195.17	1.5069	4.5	91%	0	0	0
fairdealenterprise	538.23	44	153.23	1.398	2	27%	0	0	0
S B T books	645.00	113	260.0	1.6753	4.5	88%	0	0	0
W S Retaill	645.00	34	260.0	1.6753	3.5	68%	0	0	0
Mumbai gift corner	664.00	720	279.0	1.7247	4.5	89%	0	0	0
HERITAGE PUBLISHERS	664.00	783	279.0	1.7247	4.5	94%	0	0	0
Sunrise Book store	542.00	1,358	157.0	1.4078	3.5	61%	0	0	0
O_Store	524.25	593	139.25	1.3617	4.5	87%	0	0	0
Rama BOOKS	545.22	6	160.22	1.4162	3.5	67%	0	0	0
BSK Book	659.00	160	274.0	1.7117	3.5	61%	0	0	0
Booksmandi	560.00	2,531	175.0	1.4545	4.5	89%	0	0	0
Darth Vader	599.00	61	214.0	1.5558	4	77%	0	0	0
CrossWord Books	643.00	116	258.0	1.6701	5	95%	0	0	0
Book store01	664.00	14	279.0	1.7247	3.5	57%	0	0	0
BooksRaja	568.00	171	183.0	1.4753	4.5	85%	0	0	0
BOOKS BOOKS INDIA	595.00	56	210.0	1.5455	3.5	55%	0	0	0
Buy Amazing Books	699.00	3,554	314.0	1.8156	3	51%	0	0	0
Santusti Enterprises	699.00	26	314.0	1.8156	4	81%	0	0	0
killer,sbooks	699.00	18	314.0	1.8156	5	100%	0	0	0
BOOK CENTRE	632.00	862	247.0	1.6416	4	81%	0	0	0
BookInc	651.00	17	266.0	1.6909	4.5	94%	0	0	0
Amazing BookS	559.00	106	174.0	1.4519	3	54%	0	0	0
BW ENTERPRISES	545.00	44	160.0	1.4156	4	79%	0	0	0
Books-a-zillion	629.10	89	244.1	1.634	4	82%	0	0	0
BOOKKR	699.00	5	314.0	1.8156	3.5	60%	0	0	0
The Grand_Store	660.00	10	275.0	1.7143	3	50%	0	0	0
Browsers' Lounge	666.00	122	281.0	1.7299	4.5	96%	0	0	0
A to Z Book House	699.00	1,275	314.0	1.8156	3	46%	0	0	0
ReadAhead	629.00	213	244.0	1.6338	4	79%	0	0	0
Bookflow	629.10	3,100	244.1	1.634	3.5	68%	0	0	0
ScribbleGraffito	580.17	29	195.17	1.5069	4.5	91%	0	0	0
DARPAN	699.00	33	314.0	1.8156	4.5	85%	0	0	0
SN Square	769.00	59	384.0	1.9974	4	75%	0	0	0
PKS RETAIL	871.00	4	486.0	2.2623	5	100%	0	0	0
ROSHAN COLLECTION	778.92		393.92	2.0232			0	0	0
