Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
CAMPUS BOOK HOUSE INDIAN INTITUTE OF SCIENCE TBH	660.00	218	0.0	1.0	5	97%	0	0	1
RFCB	748.00	8	88.0	1.1333	4.5	88%	0	0	0
Cloudtail India	757.00	1,299,233	97.0	1.147	4.5	92%	1	1	0
Jawahar Book Centre	750.00	3,140	90.0	1.1364	4	76%	0	0	0
Mittal Books India	856.00	15,728	196.0	1.297	4.5	95%	1	0	0
uRead-Store	892.00	25,136	232.0	1.3515	4.5	92%	1	0	0
Sunrise Book store	831.00	1,358	171.0	1.2591	3.5	61%	0	0	0
Rama BOOKS	822.36	6	162.36	1.246	3.5	67%	0	0	0
BooksRaja	895.00	171	235.0	1.3561	4.5	85%	0	0	0
Inetrade India	970.36	3,253	310.36	1.4702	4	75%	0	0	0
MANJU INTERNATIONAL	979.00	86	319.0	1.4833	4	79%	0	0	0
BOOK CENTRE	987.00	862	327.0	1.4955	4	81%	0	0	0
Books-a-zillion	979.00	89	319.0	1.4833	4	82%	0	0	0
V5MARK	970.00	8	310.0	1.4697	4	75%	0	0	0
Booksmandi	979.00	2,531	319.0	1.4833	4.5	89%	0	0	0
SAI BOOKS	969.00	181	309.0	1.4682	3	46%	0	0	0
Ebookstore	1200.00	522	540.0	1.8182	4.5	85%	0	0	0
Book eHub	1250.00	32	590.0	1.8939	4	74%	0	0	0
ASIAN TREASURES	1277.00	18	617.0	1.9348	4.5	94%	0	0	0
Speedy_Books	1492.00	490	832.0	2.2606	4.5	81%	0	0	0
Sunrise Book store	831.00	1,358	171.0	1.2591	3.5	61%	0	0	0
BooksRaja	895.00	171	235.0	1.3561	4.5	85%	0	0	0
Books-a-zillion	979.00	89	319.0	1.4833	4	82%	0	0	0
SAI BOOKS	969.00	181	309.0	1.4682	3	46%	0	0	0
