Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	329.00	1,528	34.0	1.1153	3.5	67%	0	0	0
uRead-Store	395.00	25,138	100.0	1.339	4.5	92%	1	0	1
Amazing_Buy	395.00	17,787	100.0	1.339	4.5	95%	1	0	0
Payal Books	295.00	657	0.0	1.0	3	51%	0	0	0
Royal500	474.00	882	179.0	1.6068	4.5	92%	0	0	0
Mumbai gift corner	474.00	720	179.0	1.6068	4.5	89%	0	0	0
Skycart	409.00	479	114.0	1.3864	4.5	90%	0	0	0
MK BOOKS INDIA	499.00	2,247	204.0	1.6915	2.5	34%	0	0	0
Book store01	499.00	14	204.0	1.6915	3.5	57%	0	0	0
Buy Amazing Books	549.00	3,554	254.0	1.861	3	51%	0	0	0
Santosh Book Enterprises	399.00	41	104.0	1.3525	4	73%	0	0	0
dealstar	596.00	6,596	301.0	2.0203	4.5	85%	0	0	0
A to Z Book House	499.00	1,275	204.0	1.6915	3	46%	0	0	0
Bookswagon	773.00	6,382	478.0	2.6203	4	70%	0	0	0
Sunrise Book store	771.00	1,358	476.0	2.6136	3.5	61%	0	0	0
