Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Inetrade India	1768.82	3,253	5.82	1.0033	4	75%	0	0	1
Skycart	1769.00	479	6.0	1.0034	4.5	90%	0	0	0
Atlantic Publishers and Distributors	1763.00	14,538	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	1836.00	2,801	73.0	1.0414	4.5	92%	0	0	0
Bookswagon	1965.00	6,382	202.0	1.1146	4	70%	0	0	0
Atlantic Publishers and Distributors	2002.00	14,538	239.0	1.1356	4.5	94%	0	0	0
Sunrise Book store	1873.00	1,358	110.0	1.0624	3.5	61%	0	0	0
MK BOOKS INDIA	2249.00	2,247	486.0	1.2757	2.5	34%	0	0	0
B2A UK	2592.00	6,928	829.0	1.4702	4.5	83%	0	0	0
SEGMENT BOOKS	2861.10	155	1098.1	1.6229	3.5	64%	0	0	0
Bookswagon	1965.00	6,382	202.0	1.1146	4	70%	0	0	0
