Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
J B Books Sellers & Distributors	365.00	770	0.0	1.0	4	81%	0	0	0
Mittal Books India	799.00	15,729	434.0	2.189	4.5	95%	1	0	1
Inetrade India	741.25	3,256	376.25	2.0308	4	75%	0	0	0
MK BOOKS INDIA	830.00	2,249	465.0	2.274	2.5	34%	0	0	0
O_Store	680.60	593	315.6	1.8647	4.5	87%	0	0	0
Sunrise Book store	717.00	1,359	352.0	1.9644	3.5	61%	0	0	0
BooksRaja	747.00	171	382.0	2.0466	4.5	85%	0	0	0
V5MARK	757.00	8	392.0	2.074	4	75%	0	0	0
radhika A communication	788.00	29	423.0	2.1589	4	77%	0	0	0
BOOK CENTRE	824.00	862	459.0	2.2575	4	81%	0	0	0
Manila Books Services	830.00	13	465.0	2.274	4.5	92%	0	0	0
Books-a-zillion	830.00	89	465.0	2.274	4	82%	0	0	0
Booksmandi	830.00	2,531	465.0	2.274	4.5	89%	0	0	0
ALL INDIA BOOK STORE	888.00	9	523.0	2.4329	3.5	67%	0	0	0
jaihari books	799.00		434.0	2.189			0	0	0
SAI BOOKS	821.00	181	456.0	2.2493	3	46%	0	0	0
Ebookstore	1069.00	522	704.0	2.9288	4.5	85%	0	0	0
Book eHub	1127.00	32	762.0	3.0877	4	72%	0	0	0
ASIAN TREASURES	1145.00	18	780.0	3.137	4.5	94%	0	0	0
Speedy_Books	1282.00	490	917.0	3.5123	4.5	81%	0	0	0
