Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Lot Book	635.00	176	58.0	1.1005	4.5	89%	0	0	0
iTippi Book	599.00	108	22.0	1.0381	4.5	91%	0	0	0
Global Book Store	679.44	623	102.44	1.1775	5	99%	1	0	1
Booknow	577.00	898	0.0	1.0	4	80%	0	0	0
Sunrise Book store	916.00	1,356	339.0	1.5875	3.5	61%	0	0	0
Atlantic Publishers and Distributors	884.00	14,537	307.0	1.5321	4.5	94%	0	0	0
Peacockbooks	939.00	2,801	362.0	1.6274	4.5	92%	0	0	0
Bookswagon	1127.00	6,377	550.0	1.9532	4	70%	0	0	0
Fast Media 2	1601.05	6,005	1024.05	2.7748	4	72%	0	0	0
D R	1711.00	12,168	1134.0	2.9653	4	82%	0	0	0
Sunrise Book store	983.00	1,356	406.0	1.7036	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1203.00	14,537	626.0	2.0849	4.5	94%	0	0	0
Peacockbooks	1162.00	2,801	585.0	2.0139	4.5	92%	0	0	0
Bookswagon	1221.00	6,377	644.0	2.1161	4	70%	0	0	0
Sunrise Book store	1299.00	1,356	722.0	2.2513	3.5	61%	0	0	0
Sunrise Book store	1195.00	1,356	618.0	2.0711	3.5	61%	0	0	0
etohfa	2079.00	23	1502.0	3.6031	5	100%	0	0	0
