Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	1499.00	1,299,156	0.0	1.0	4.5	92%	1	1	1
Global Book Store	1499.44	623	0.44	1.0003	5	99%	1	0	0
Atlantic Publishers and Distributors	1613.00	14,537	114.0	1.0761	4.5	94%	0	0	0
Peacockbooks	1686.00	2,800	187.0	1.1247	4.5	92%	0	0	0
Bookswagon	1837.00	6,375	338.0	1.2255	4	70%	0	0	0
Atlantic Publishers and Distributors	1865.00	14,537	366.0	1.2442	4.5	94%	0	0	0
Mittal Books India	1913.00	15,728	414.0	1.2762	4.5	95%	1	0	0
Sunrise Book store	1736.00	1,356	237.0	1.1581	3.5	61%	0	0	0
INFINITE BOOKS	2262.52	282	763.52	1.5094	5	99%	0	0	0
G G	3308.00	4,505	1809.0	2.2068	4.5	87%	0	0	0
Bookswagon	1859.00	6,375	360.0	1.2402	4	70%	0	0	0
Sunrise Book store	1774.00	1,356	275.0	1.1835	3.5	61%	0	0	0
Bookswagon	1900.00	6,375	401.0	1.2675	4	70%	0	0	0
