Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	395.00	1,531	3.11	1.0079	3.5	67%	0	0	0
Amazing_Buy	419.00	17,789	27.11	1.0692	4.5	95%	1	0	1
uRead-Store	419.00	25,142	27.11	1.0692	4.5	92%	1	0	0
Inetrade India	391.89	3,254	0.0	1.0	4	75%	0	0	0
MK BOOKS INDIA	509.00	2,248	117.11	1.2988	2.5	34%	0	0	0
Suryan Books	479.00	39	87.11	1.2223	4.5	95%	0	0	0
Buy Amazing Books	599.00	3,557	207.11	1.5285	3	51%	0	0	0
CrossWord Books	551.00	116	159.11	1.406	5	95%	0	0	0
Shreeganesh16	531.00	27	139.11	1.355	4.5	83%	0	0	0
Book store01	599.00	14	207.11	1.5285	3.5	57%	0	0	0
BOOKKR	599.00	5	207.11	1.5285	3.5	60%	0	0	0
Abhinav Books Store	527.12	60	135.23	1.3451	3	53%	0	0	0
amazingbuy_	599.00	1	207.11	1.5285	5	100%	0	0	0
EXCELLENT BOOK SERVICE	479.20	12	87.31	1.2228	3	50%	0	0	0
A to Z Book House	599.00	1,275	207.11	1.5285	3	46%	0	0	0
S B T books	557.00	113	165.11	1.4213	4.5	88%	0	0	0
W S Retaill	553.00	34	161.11	1.4111	3.5	68%	0	0	0
Bookswagon	1489.00	6,387	1097.11	3.7995	4	70%	0	0	0
Sunrise Book store	1484.00	1,359	1092.11	3.7868	3.5	61%	0	0	0
D R	2522.00	12,169	2130.11	6.4355	4	82%	0	0	0
CrossWord Books	551.00	116	159.11	1.406	5	95%	0	0	0
Abhinav Books Store	551.00	60	159.11	1.406	3	53%	0	0	0
Bookswagon	1625.00	6,387	1233.11	4.1466	4	70%	0	0	0
Sunrise Book store	1573.00	1,359	1181.11	4.0139	3.5	61%	0	0	0
Bookswagon	1769.00	6,387	1377.11	4.514	4	70%	0	0	0
Sunrise Book store	1863.00	1,359	1471.11	4.7539	3.5	61%	0	0	0
