Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
J B Books Sellers & Distributors	295.00	770	21.0	1.0766	4	82%	0	0	0
BOOKS & EQUIPMENT DISTRIBUTORS	370.00	83	96.0	1.3504	4.5	89%	0	0	0
UNIVERSAL BOOK SHOWROOMS	274.00	1,081	0.0	1.0	4	80%	0	0	0
Mittal Books India	377.00	15,728	103.0	1.3759	4.5	95%	1	0	1
Cloudtail India	379.00	1,299,226	105.0	1.3832	4.5	92%	1	1	0
Infinity Books- Fast Delivery	420.00	171	146.0	1.5328	3.5	66%	0	0	0
STUDENT BOOK STALL VVNAGAR	380.00	96	106.0	1.3869	3.5	67%	0	0	0
Panworld_Books	499.00	37	225.0	1.8212	4	84%	1	0	0
DSR Book Distributors	444.00	21	170.0	1.6204	4.5	85%	0	0	0
Chetan Enterprises	465.00	196	191.0	1.6971	4.5	91%	0	0	0
Book Heaven1	375.00	1	101.0	1.3686	5	100%	0	0	0
Chetan Enterprises	465.00	196	191.0	1.6971	4.5	91%	0	0	0
raj pustak mandir jpr	459.00	28	185.0	1.6752	5	100%	0	0	0
Books-a-zillion	499.00	89	225.0	1.8212	4	82%	0	0	0
Booksmandi	499.00	2,531	225.0	1.8212	4.5	89%	0	0	0
justshopindia	499.00	2	225.0	1.8212	5	100%	0	0	0
MK BOOKS INDIA	699.00	2,247	425.0	2.5511	2.5	34%	0	0	0
SAI BOOKS	641.00	181	367.0	2.3394	3	46%	0	0	0
