Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
JustBuyBooks	708.00	26	0.0	1.0	3.5	69%	0	0	0
Repro Books-On-Demand	1319.00	8,429	611.0	1.863	4.5	94%	1	0	1
ReproIndia	1319.00	924	611.0	1.863	4	79%	0	0	0
Bookswagon	1479.00	6,382	771.0	2.089	4	70%	0	0	0
Atlantic Publishers and Distributors	1557.00	14,538	849.0	2.1992	4.5	94%	0	0	0
Peacockbooks	1516.00	2,801	808.0	2.1412	4.5	92%	0	0	0
Sunrise Book store	1439.00	1,358	731.0	2.0325	3.5	61%	0	0	0
Fast Media 2	2271.07	6,006	1563.07	3.2077	4	72%	0	0	0
D R	2759.00	12,168	2051.0	3.8969	4	82%	0	0	0
etohfa	2960.00	23	2252.0	4.1808	5	100%	0	0	0
Bookswagon	1483.00	6,382	775.0	2.0946	4	70%	0	0	0
Sunrise Book store	1756.00	1,358	1048.0	2.4802	3.5	61%	0	0	0
