Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SB Center	350.00	13	0.0	1.0	4.5	92%	0	0	0
Read factor	461.00	1,544	111.0	1.3171	3.5	67%	0	0	0
A Mind's Bookstore	510.00	1,409	160.0	1.4571	4.5	89%	0	0	0
Book Selection Centre	517.00	136	167.0	1.4771	4.5	96%	0	0	0
Goodread Bookstore	615.00	579	265.0	1.7571	5	97%	1	0	1
Skycart	580.00	479	230.0	1.6571	4.5	90%	0	0	0
Mumbai gift corner	664.00	728	314.0	1.8971	4.5	90%	0	0	0
Buy Amazing Books	699.00	3,570	349.0	1.9971	3	52%	0	0	0
MK BOOKS INDIA	699.00	2,249	349.0	1.9971	2.5	34%	0	0	0
killer,sbooks	699.00	18	349.0	1.9971	5	100%	0	0	0
MUST READ	699.00	762	349.0	1.9971	4.5	85%	0	0	0
Bookswagon	1252.00	6,390	902.0	3.5771	4	70%	0	0	0
Sunrise Book store	1383.00	1,360	1033.0	3.9514	3.5	61%	0	0	0
Sunrise Book store	1282.00	1,360	932.0	3.6629	3.5	61%	0	0	0
