Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
EverythingStore-2020	240.00	1	0.0	1.0	5	100%	0	0	1
Read factor	263.00	1,528	23.0	1.0958	3.5	67%	0	0	0
World500	271.00	3,267	31.0	1.1292	4	76%	0	0	0
Trans Infopreneur Inc	290.00	218	50.0	1.2083	4.5	94%	1	0	0
Amazing_Buy	290.00	17,787	50.0	1.2083	4.5	95%	1	0	0
uRead-Store	290.00	25,138	50.0	1.2083	4.5	92%	1	0	0
Essay Shopping Malls	320.00	52	80.0	1.3333	4	75%	0	0	0
Book Wise Darya Ganj	334.00	1,098	94.0	1.3917	4.5	89%	0	0	0
Inetrade India	261.07	3,254	21.07	1.0878	4	75%	0	0	0
Bookflow	347.13	3,100	107.13	1.4464	3.5	68%	0	0	0
SachinVentures	349.00	6	109.0	1.4542	4.5	83%	0	0	0
Payal Books	250.00	657	10.0	1.0417	3	51%	0	0	0
Adimage	277.00	66	37.0	1.1542	4.5	91%	0	0	0
Rachna Associate	299.00		59.0	1.2458			0	0	0
Sri Ganesha Books	287.00	382	47.0	1.1958	4	82%	0	0	0
AskTech Books	308.00	2	68.0	1.2833	2.5	50%	0	0	0
O_Store	287.28	593	47.28	1.197	4.5	87%	0	0	0
A Mind's Bookstore	291.00	1,409	51.0	1.2125	4.5	89%	0	0	0
HERITAGE PUBLISHERS	375.00	783	135.0	1.5625	4.5	94%	0	0	0
Goodread Bookstore	379.00	579	139.0	1.5792	5	97%	1	0	0
Mumbai gift corner	379.00	720	139.0	1.5792	4.5	89%	0	0	0
Comma365	344.00	2,242	104.0	1.4333	4.5	95%	0	0	0
Book Selection Centre	299.00	136	59.0	1.2458	4.5	96%	0	0	0
SBM Enterprises	299.25	48	59.25	1.2469	4	75%	0	0	0
The Bookhive	319.20	43	79.2	1.33	4	80%	0	0	0
fairdealenterprise	307.23	44	67.23	1.2801	2	27%	0	0	0
S B T books	368.00	113	128.0	1.5333	4.5	88%	0	0	0
W S Retaill	368.00	34	128.0	1.5333	3.5	68%	0	0	0
Browsers' Lounge	319.20	122	79.2	1.33	4.5	96%	0	0	0
Suryan Books	319.00	39	79.0	1.3292	4.5	95%	0	0	0
MK BOOKS INDIA	399.00	2,247	159.0	1.6625	2.5	34%	0	0	0
GBD BOOKS	319.00	232	79.0	1.3292	4	68%	0	0	0
Darth Vader	323.00	61	83.0	1.3458	4	77%	0	0	0
Okhla Book Distributor	269.00	59	29.0	1.1208	4.5	95%	0	0	0
Skycart	331.00	479	91.0	1.3792	4.5	90%	0	0	0
Sunrise Book store	327.00	1,358	87.0	1.3625	3.5	61%	0	0	0
ScribbleGraffito	331.17	29	91.17	1.3799	4.5	91%	0	0	0
Book store01	384.00	14	144.0	1.6	3.5	57%	0	0	0
BW ENTERPRISES	319.00	44	79.0	1.3292	4	79%	0	0	0
Booknow	311.00	898	71.0	1.2958	4	80%	0	0	0
CrossWord Books	367.00	116	127.0	1.5292	5	95%	0	0	0
V5MARK	313.00	8	73.0	1.3042	4	75%	0	0	0
Vaishno Books Store	355.11	7	115.11	1.4796	4.5	86%	0	0	0
Nanhi Shop	330.00	53	90.0	1.375	3	51%	0	0	0
BookAdda	355.00	365	115.0	1.4792	3	46%	0	0	0
BookInc	372.00	17	132.0	1.55	4.5	94%	0	0	0
BOOK CENTRE	376.00	862	136.0	1.5667	4	81%	0	0	0
Kushii Radiance Bookshop	380.00	63	140.0	1.5833	4.5	84%	0	0	0
A to Z Book House	399.00	1,275	159.0	1.6625	3	46%	0	0	0
SN Square	439.00	59	199.0	1.8292	4	75%	0	0	0
Trans Infopreneur Inc	291.00	218	51.0	1.2125	4.5	94%	0	0	0
HERITAGE PUBLISHERS	379.00	783	139.0	1.5792	4.5	94%	0	0	0
ScribbleGraffito	331.17	29	91.17	1.3799	4.5	91%	0	0	0
CrossWord Books	367.00	116	127.0	1.5292	5	95%	0	0	0
Books-a-zillion	399.00	89	159.0	1.6625	4	82%	0	0	0
SAI BOOKS	395.00	181	155.0	1.6458	3	46%	0	0	0
PKS RETAIL	639.00	4	399.0	2.6625	5	100%	0	0	0
amazingbuy_	790.00	1	550.0	3.2917	5	100%	0	0	0
INFINITE BOOKS	1252.46	287	1012.46	5.2186	5	99%	0	0	0
SAI BOOKS	395.00	181	155.0	1.6458	3	46%	0	0	0
