Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	589.00	1,299,285	0.0	1.0	4.5	92%	1	1	1
Mittal Books India	651.00	15,729	62.0	1.1053	4.5	95%	1	0	0
uRead-Store	700.00	25,151	111.0	1.1885	4.5	92%	1	0	0
Sunrise Book store	640.00	1,359	51.0	1.0866	3.5	61%	0	0	0
Comma365	731.00	2,242	142.0	1.2411	4.5	95%	0	0	0
Sunrise Book store	658.00	1,359	69.0	1.1171	3.5	61%	0	0	0
BOOK CENTRE	749.00	862	160.0	1.2716	4	81%	0	0	0
Books-a-zillion	749.00	89	160.0	1.2716	4	82%	0	0	0
Speedy_Books	1121.00	490	532.0	1.9032	4.5	81%	0	0	0
Books-a-zillion	749.00	89	160.0	1.2716	4	82%	0	0	0
