Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
dealstar	355.00	6,602	28.52	1.0874	4.5	85%	0	0	0
uRead-Store	400.48	25,155	74.0	1.2267	4.5	92%	1	0	1
Trans Infopreneur Inc	400.48	218	74.0	1.2267	4.5	94%	1	0	0
Inetrade India	326.48	3,257	0.0	1.0	4	75%	0	0	0
Bookflow	434.13	3,100	107.65	1.3297	3.5	68%	0	0	0
Goodread Bookstore	444.00	579	117.52	1.36	5	97%	1	0	0
ScribbleGraffito	414.17	29	87.69	1.2686	4.5	91%	0	0	0
Read factor	499.00	1,544	172.52	1.5284	3.5	67%	0	0	0
Browsers' Lounge	477.00	122	150.52	1.461	4.5	96%	0	0	0
Atlantic Publishers and Distributors	608.00	14,541	281.52	1.8623	4.5	94%	0	0	0
Trans Infopreneur Inc	401.00	218	74.52	1.2283	4.5	94%	0	0	0
Read factor	577.00	1,544	250.52	1.7673	3.5	67%	0	0	0
Peacockbooks	662.00	2,801	335.52	2.0277	4.5	92%	0	0	0
