Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Repro Books-On-Demand	998.00	8,430	0.0	1.0	4.5	94%	1	0	1
Cloudtail India	999.00	1,299,268	1.0	1.001	4.5	92%	1	1	0
Atlantic Publishers and Distributors	1550.00	14,540	552.0	1.5531	4.5	94%	0	0	0
Bookswagon	1581.00	6,387	583.0	1.5842	4	70%	0	0	0
Peacockbooks	1635.00	2,801	637.0	1.6383	4.5	92%	0	0	0
INFINITE BOOKS	1746.28	288	748.28	1.7498	5	99%	0	0	0
amazingbuy_	1799.00	1	801.0	1.8026	5	100%	0	0	0
SmartGlobal	2023.00	213	1025.0	2.0271	3	49%	0	0	0
B2A UK	2095.00	6,928	1097.0	2.0992	4.5	83%	0	0	0
Fast Media 2	2447.12	6,006	1449.12	2.452	4	72%	0	0	0
Atlantic Publishers and Distributors	1583.00	14,540	585.0	1.5862	4.5	94%	0	0	0
Bookswagon	1670.00	6,387	672.0	1.6733	4	70%	0	0	0
Bookswagon	1847.00	6,387	849.0	1.8507	4	70%	0	0	0
Bookswagon	1889.00	6,387	891.0	1.8928	4	70%	0	0	0
D R	2719.00	12,169	1721.0	2.7244	4	82%	0	0	0
etohfa	3608.00	23	2610.0	3.6152	5	100%	0	0	0
