Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	851.00	14,540	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	906.00	2,801	55.0	1.0646	4.5	92%	0	0	0
Bookswagon	984.00	6,387	133.0	1.1563	4	70%	0	0	0
Cloudtail India	993.00	1,299,286	142.0	1.1669	4.5	92%	1	1	1
Sunrise Book store	1164.00	1,359	313.0	1.3678	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1279.00	14,540	428.0	1.5029	4.5	94%	0	0	0
SmartGlobal	1566.00	213	715.0	1.8402	3	49%	0	0	0
D R	1773.00	12,169	922.0	2.0834	4	82%	0	0	0
Fast Media 2	1840.98	6,006	989.98	2.1633	4	72%	0	0	0
Bookswagon	1258.00	6,387	407.0	1.4783	4	70%	0	0	0
Bookswagon	1256.00	6,387	405.0	1.4759	4	70%	0	0	0
Sunrise Book store	1138.00	1,359	287.0	1.3373	3.5	61%	0	0	0
Sunrise Book store	1225.00	1,359	374.0	1.4395	3.5	61%	0	0	0
Sunrise Book store	1227.00	1,359	376.0	1.4418	3.5	61%	0	0	0
