Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	339.00	3,268	0.0	1.0	4	76%	0	0	0
Inetrade India	373.89	3,253	34.89	1.1029	4	75%	0	0	0
ReadAhead	449.00	213	110.0	1.3245	4	79%	0	0	0
Bookflow	449.10	3,100	110.1	1.3248	3.5	67%	0	0	0
Comma365	415.00	2,242	76.0	1.2242	4.5	95%	0	0	0
Mumbai gift corner	474.00	718	135.0	1.3982	4.5	89%	0	0	1
The Bookhive	399.20	43	60.2	1.1776	4	80%	0	0	0
Skycart	409.00	479	70.0	1.2065	4.5	90%	0	0	0
BW ENTERPRISES	399.00	44	60.0	1.177	4	79%	0	0	0
ScribbleGraffito	414.17	29	75.17	1.2217	4.5	91%	0	0	0
Buy Amazing Books	499.00	3,554	160.0	1.472	3	51%	0	0	0
MK BOOKS INDIA	499.00	2,247	160.0	1.472	2.5	34%	0	0	0
Santusti Enterprises	499.00	26	160.0	1.472	4	81%	0	0	0
Booksmandi	400.00	2,531	61.0	1.1799	4.5	89%	0	0	0
Book store01	499.00	11	160.0	1.472	3	45%	0	0	0
BOOKKR	499.00	5	160.0	1.472	3.5	60%	0	0	0
Browsers' Lounge	477.00	122	138.0	1.4071	4.5	96%	0	0	0
A to Z Book House	499.00	1,275	160.0	1.472	3	46%	0	0	0
S B T books	461.00	113	122.0	1.3599	4.5	88%	0	0	0
Bookswagon	780.00	6,382	441.0	2.3009	4	70%	0	0	0
Booksmandi	479.00	2,531	140.0	1.413	4.5	89%	0	0	0
Booksmandi	499.00	2,531	160.0	1.472	4.5	89%	0	0	0
Bookswagon	780.00	6,382	441.0	2.3009	4	70%	0	0	0
W S Retaill	461.00	34	122.0	1.3599	3.5	69%	0	0	0
Sunrise Book store	778.00	1,357	439.0	2.295	3.5	61%	0	0	0
B2A UK	1151.00	6,928	812.0	3.3953	4.5	83%	0	0	0
