Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	659.00	1,532	0.0	1.0	3.5	67%	0	0	0
Inetrade India	814.02	3,256	155.02	1.2352	4	75%	0	0	0
Bookflow	889.11	3,100	230.11	1.3492	3.5	68%	0	0	1
ScribbleGraffito	829.17	29	170.17	1.2582	4.5	91%	0	0	0
Books For All	990.00	314	331.0	1.5023	4	81%	1	0	0
Books Mela	900.00	65	241.0	1.3657	4.5	80%	0	0	0
MK BOOKS INDIA	999.00	2,249	340.0	1.5159	2.5	34%	0	0	0
Vaishno Books Store	919.08	7	260.08	1.3947	4.5	86%	0	0	0
Bookswagon	1345.00	6,387	686.0	2.041	4	70%	0	0	0
Sunrise Book store	1340.00	1,360	681.0	2.0334	3.5	61%	0	0	0
Bookswagon	1495.00	6,387	836.0	2.2686	4	70%	0	0	0
PKS RETAIL	1548.00	4	889.0	2.349	5	100%	0	0	0
Bookswagon	1536.00	6,387	877.0	2.3308	4	70%	0	0	0
Sunrise Book store	1390.00	1,360	731.0	2.1093	3.5	61%	0	0	0
Bookswagon	1536.00	6,387	877.0	2.3308	4	70%	0	0	0
Sunrise Book store	1445.00	1,360	786.0	2.1927	3.5	61%	0	0	0
Sunrise Book store	1667.00	1,360	1008.0	2.5296	3.5	61%	0	0	0
INFINITE BOOKS	1891.17	288	1232.17	2.8698	5	99%	0	0	0
SmartGlobal	2165.00	213	1506.0	3.2853	3	49%	0	0	0
etohfa	3645.00	23	2986.0	5.5311	5	100%	0	0	0
Bookswagon	1680.00	6,387	1021.0	2.5493	4	70%	0	0	0
Sunrise Book store	1614.00	1,360	955.0	2.4492	3.5	61%	0	0	0
