Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	461.00	1,528	0.0	1.0	3.5	67%	0	0	0
World500	475.00	3,268	14.0	1.0304	4	76%	0	0	0
FOUNTAINHEAD	503.00	98	42.0	1.0911	4.5	91%	0	0	1
Sri Ganesha Books	503.00	382	42.0	1.0911	4	82%	0	0	0
A Mind's Bookstore	510.00	1,409	49.0	1.1063	4.5	89%	0	0	0
MK BOOKS INDIA	594.00	2,247	133.0	1.2885	2.5	34%	0	0	0
MONOBO BOOKS	510.00	117	49.0	1.1063	4.5	86%	0	0	0
SBM Enterprises	517.26	48	56.26	1.122	4	75%	0	0	0
Book Selection Centre	525.00	136	64.0	1.1388	4.5	96%	0	0	0
Comma365	576.00	2,242	115.0	1.2495	4.5	95%	0	0	0
BW ENTERPRISES	539.00	44	78.0	1.1692	4	79%	0	0	0
The Bookhive	559.20	43	98.2	1.213	4	80%	0	0	0
Booksmandi	560.00	2,531	99.0	1.2148	4.5	89%	0	0	0
Suraj Trading - Express Delivery	568.00	48	107.0	1.2321	3	53%	0	0	0
fairdealenterprise	524.25	44	63.25	1.1372	2	27%	0	0	0
BSK Book	659.00	160	198.0	1.4295	3.5	61%	0	0	0
CrossWord Books	643.00	116	182.0	1.3948	5	95%	0	0	0
Buy Amazing Books	699.00	3,554	238.0	1.5163	3	51%	0	0	0
Royal500	699.00	882	238.0	1.5163	4.5	92%	0	0	0
Mumbai gift corner	699.00	720	238.0	1.5163	4.5	89%	0	0	0
Buy24*7	699.00	19	238.0	1.5163	4.5	89%	0	0	0
BookInc	630.00	17	169.0	1.3666	4.5	94%	0	0	0
S B T books	647.00	113	186.0	1.4035	4.5	88%	0	0	0
W S Retaill	645.00	34	184.0	1.3991	3.5	68%	0	0	0
Book store01	679.00	14	218.0	1.4729	3.5	57%	0	0	0
BOOKKR	699.00	5	238.0	1.5163	3.5	60%	0	0	0
Browsers' Lounge	666.00	122	205.0	1.4447	4.5	96%	0	0	0
Kushii Radiance Bookshop	665.00	63	204.0	1.4425	4.5	84%	0	0	0
Inetrade India	707.46	3,253	246.46	1.5346	4	75%	0	0	0
A to Z Book House	699.00	1,275	238.0	1.5163	3	46%	0	0	0
The Bookhive	559.20	43	98.2	1.213	4	80%	0	0	0
BW ENTERPRISES	545.00	44	84.0	1.1822	4	79%	0	0	0
BSK Book	659.00	160	198.0	1.4295	3.5	61%	0	0	0
CrossWord Books	643.00	116	182.0	1.3948	5	95%	0	0	0
S B T books	650.00	113	189.0	1.41	4.5	88%	0	0	0
W S Retaill	645.00	34	184.0	1.3991	3.5	68%	0	0	0
BookInc	630.00	17	169.0	1.3666	4.5	94%	0	0	0
BOOKKR	699.00	5	238.0	1.5163	3.5	60%	0	0	0
Goodread Bookstore	766.00	579	305.0	1.6616	5	97%	0	0	0
S R int Store	798.00		337.0	1.731			0	0	0
