Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	1808.00	1,299,243	82.0	1.0475	4.5	92%	1	1	1
Atlantic Publishers and Distributors	1726.00	14,538	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	1800.00	2,801	74.0	1.0429	4.5	92%	0	0	0
Atlantic Publishers and Distributors	1885.00	14,538	159.0	1.0921	4.5	94%	0	0	0
Bookswagon	1896.00	6,382	170.0	1.0985	4	70%	0	0	0
INFINITE BOOKS	1977.55	287	251.55	1.1457	5	99%	0	0	0
Sunrise Book store	1810.00	1,358	84.0	1.0487	3.5	61%	0	0	0
SmartGlobal	2193.00	212	467.0	1.2706	3	50%	0	0	0
G G	2816.00	4,507	1090.0	1.6315	4.5	86%	0	0	0
Bookswagon	1954.00	6,382	228.0	1.1321	4	70%	0	0	0
Sunrise Book store	1860.00	1,358	134.0	1.0776	3.5	61%	0	0	0
Sunrise Book store	2158.00	1,358	432.0	1.2503	3.5	61%	0	0	0
Sunrise Book store	1989.00	1,358	263.0	1.1524	3.5	61%	0	0	0
