Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Om Sakthi Books International	229.00	44	0.0	1.0	3.5	60%	0	0	0
Read factor	297.00	1,535	68.0	1.2969	3.5	67%	0	0	0
uRead-Store	345.00	25,154	116.0	1.5066	4.5	92%	1	0	0
Amazing_Buy	345.00	17,789	116.0	1.5066	4.5	95%	1	0	1
Universal Books Zone	300.00	13	71.0	1.31	4	77%	0	0	0
Inetrade India	294.43	3,256	65.43	1.2857	4	75%	0	0	0
AskTech Books	345.00	2	116.0	1.5066	2.5	50%	0	0	0
Bookflow	405.00	3,100	176.0	1.7686	3.5	68%	0	0	0
ReadAhead	405.00	213	176.0	1.7686	4	79%	0	0	0
A Mind's Bookstore	328.00	1,409	99.0	1.4323	4.5	89%	0	0	0
Comma365	381.00	2,242	152.0	1.6638	4.5	95%	0	0	0
SBM Enterprises	333.00	48	104.0	1.4541	4	75%	0	0	0
HERITAGE PUBLISHERS	428.00	783	199.0	1.869	4.5	94%	0	0	0
The Bookhive	360.00	43	131.0	1.5721	4	80%	0	0	0
GBD BOOKS	360.00	232	131.0	1.5721	4	68%	0	0	0
Skycart	373.00	479	144.0	1.6288	4.5	90%	0	0	0
RSONS	374.00	481	145.0	1.6332	4.5	84%	0	0	0
MK BOOKS INDIA	450.00	2,249	221.0	1.9651	2.5	34%	0	0	0
Royal500	450.00	884	221.0	1.9651	4.5	92%	0	0	0
Santusti Enterprises	450.00	26	221.0	1.9651	4	81%	0	0	0
BW ENTERPRISES	360.00	44	131.0	1.5721	4	79%	0	0	0
Booknow	351.00	898	122.0	1.5328	4	80%	0	0	0
Booksmandi	360.00	2,531	131.0	1.5721	4.5	89%	0	0	0
CrossWord Books	414.00	116	185.0	1.8079	5	95%	0	0	0
S B T books	416.00	113	187.0	1.8166	4.5	88%	0	0	0
W S Retaill	415.00	34	186.0	1.8122	3.5	68%	0	0	0
BSK Book	440.00	160	211.0	1.9214	3.5	60%	0	0	0
Starmark	405.00	2,139	176.0	1.7686	3.5	68%	0	0	0
Shreeganesh16	408.00	27	179.0	1.7817	4.5	83%	0	0	0
BOOKKR	450.00	5	221.0	1.9651	3.5	60%	0	0	0
CrossWord Books	414.00	116	185.0	1.8079	5	95%	0	0	0
S B T books	419.00	113	190.0	1.8297	4.5	88%	0	0	0
BookAdda	414.00	365	185.0	1.8079	3	46%	0	0	0
Browsers' Lounge	432.00	122	203.0	1.8865	4.5	96%	0	0	0
Book store01	480.00	14	251.0	2.0961	3.5	57%	0	0	0
A to Z Book House	450.00	1,275	221.0	1.9651	3	45%	0	0	0
PKS RETAIL	631.00	4	402.0	2.7555	5	100%	0	0	0
famous_Books	650.00	4	421.0	2.8384	4.5	75%	0	0	0
Sunrise Book store	839.00	1,360	610.0	3.6638	3.5	61%	0	0	0
D R	2303.00	12,169	2074.0	10.0568	4	82%	0	0	0
CrossWord Books	414.00	116	185.0	1.8079	5	95%	0	0	0
W S Retaill	415.00	34	186.0	1.8122	3.5	68%	0	0	0
CrossWord Books	414.00	116	185.0	1.8079	5	95%	0	0	0
BOOKKR	450.00	5	221.0	1.9651	3.5	60%	0	0	0
