Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	248.00	1,299,284	0.0	1.0	4.5	92%	1	1	1
R-our Book	299.00	1,305	51.0	1.2056	4	77%	0	0	0
Bookflow	347.13	3,100	99.13	1.3997	3.5	68%	0	0	0
Inetrade India	294.43	3,255	46.43	1.1872	4	75%	0	0	0
Randomindia	307.00	9	59.0	1.2379	3.5	67%	0	0	0
The Bookhive	319.20	43	71.2	1.2871	4	80%	0	0	0
MK BOOKS INDIA	399.00	2,249	151.0	1.6089	2.5	34%	0	0	0
BW ENTERPRISES	308.00	44	60.0	1.2419	4	79%	0	0	0
Winmaarc	410.00	118	162.0	1.6532	3.5	68%	0	0	0
Resource book store	339.00	1	91.0	1.3669	5	100%	0	0	0
SRBOOKWORLD	425.00	404	177.0	1.7137	4.5	93%	0	0	0
Abhinav Books Store	359.10	60	111.1	1.448	3	53%	0	0	0
The Grand_Store	400.00	10	152.0	1.6129	3	50%	0	0	0
ApnaBazzar	469.00	49	221.0	1.8911	3.5	63%	0	0	0
ScribbleGraffito	399.00	29	151.0	1.6089	4.5	91%	0	0	0
A to Z Book House	450.00	1,275	202.0	1.8145	3	46%	0	0	0
Ambe Books	491.20	2	243.2	1.9806	3	50%	0	0	0
Ginni Books	491.20	9	243.2	1.9806	4.5	89%	0	0	0
Atlantic Publishers and Distributors	609.00	14,540	361.0	2.4556	4.5	94%	0	0	0
Peacockbooks	664.00	2,801	416.0	2.6774	4.5	92%	0	0	0
Bookflow	391.50	3,100	143.5	1.5786	3.5	68%	0	0	0
Bookflow	405.00	3,100	157.0	1.6331	3.5	68%	0	0	0
The Bookhive	360.00	43	112.0	1.4516	4	80%	0	0	0
BW ENTERPRISES	360.00	44	112.0	1.4516	4	79%	0	0	0
Ginni Books	491.27	9	243.27	1.9809	4.5	89%	0	0	0
B2A UK	1076.00	6,928	828.0	4.3387	4.5	83%	0	0	0
D R	2332.00	12,169	2084.0	9.4032	4	82%	0	0	0
