Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	1134.00	14,540	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	1186.00	2,801	52.0	1.0459	4.5	92%	0	0	0
BOOKZONE INDIA	1158.00	158	24.0	1.0212	4.5	100%	0	0	1
Repro Books-On-Demand	1349.00	8,433	215.0	1.1896	4.5	94%	1	0	0
B2A UK	1462.00	6,928	328.0	1.2892	4.5	83%	0	0	0
Sunrise Book store	1296.00	1,359	162.0	1.1429	3.5	61%	0	0	0
Bookswagon	1464.00	6,387	330.0	1.291	4	70%	0	0	0
ReproIndia	1499.00	924	365.0	1.3219	4	79%	0	0	0
Fast Media 2	1612.00	6,006	478.0	1.4215	4	72%	0	0	0
D R	2529.00	12,169	1395.0	2.2302	4	82%	0	0	0
Atlantic Publishers and Distributors	1451.00	14,540	317.0	1.2795	4.5	94%	0	0	0
Peacockbooks	1410.00	2,801	276.0	1.2434	4.5	92%	0	0	0
