Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
The Best Book Store	488.00	55	0.0	1.0	3.5	54%	0	0	0
Cloudtail India	585.00	1,299,184	97.0	1.1988	4.5	92%	1	1	1
uRead-Store	612.00	25,133	124.0	1.2541	4.5	92%	1	0	0
Inetrade India	582.42	3,252	94.42	1.1935	4	75%	0	0	0
ReaderBooks	581.00	441	93.0	1.1906	4	72%	0	0	0
Sunrise Book store	585.00	1,356	97.0	1.1988	3.5	61%	0	0	0
O_Store	556.78	593	68.78	1.1409	4.5	87%	0	0	0
Technical Book	525.00	53	37.0	1.0758	3.5	62%	0	0	0
radhika A communication	645.00	29	157.0	1.3217	4	78%	0	0	0
BooksRaja	627.00	171	139.0	1.2848	4.5	85%	0	0	0
Sunrise Book store	601.00	1,356	113.0	1.2316	3.5	61%	0	0	0
V5MARK	626.00	8	138.0	1.2828	4	75%	0	0	0
Ebookstore	766.00	522	278.0	1.5697	4.5	85%	0	0	0
Booksmandi	646.00	2,531	158.0	1.3238	4.5	89%	0	0	0
BOOK CENTRE	683.00	862	195.0	1.3996	4	81%	0	0	0
Books-a-zillion	679.00	89	191.0	1.3914	4	82%	0	0	0
ASIAN TREASURES	843.00	18	355.0	1.7275	4.5	94%	0	0	0
SAI BOOKS	672.00	181	184.0	1.377	3	46%	0	0	0
Book eHub	1002.00	32	514.0	2.0533	4	74%	0	0	0
Speedy_Books	1043.00	489	555.0	2.1373	4.5	80%	0	0	0
Books-a-zillion	679.00	89	191.0	1.3914	4	82%	0	0	0
