Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	1671.00	14,538	0.0	1.0	4.5	94%	0	0	1
Atlantic Publishers and Distributors	1775.00	14,538	104.0	1.0622	4.5	94%	1	0	1
Peacockbooks	1722.00	2,801	51.0	1.0305	4.5	92%	0	0	0
B2A UK	1847.00	6,928	176.0	1.1053	4.5	83%	0	0	0
Bookswagon	1905.00	6,382	234.0	1.14	4	70%	0	0	0
Atlantic Publishers and Distributors	1933.00	14,538	262.0	1.1568	4.5	94%	0	0	1
Bookswagon	1928.00	6,382	257.0	1.1538	4	70%	0	0	0
Sunrise Book store	1844.00	1,358	173.0	1.1035	3.5	61%	0	0	0
Sunrise Book store	2193.00	1,358	522.0	1.3124	3.5	61%	0	0	0
Sunrise Book store	2140.00	1,358	469.0	1.2807	3.5	61%	0	0	0
