Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Vibrant Publishers, India	499.00	66	0.0	1.0	5	100%	1	0	1
Cloudtail India	934.00	1,299,289	435.0	1.8717	4.5	92%	1	1	0
Repro Books-On-Demand	1069.00	8,433	570.0	2.1423	4.5	94%	1	0	0
Fast Media 2	1203.00	6,006	704.0	2.4108	4	72%	0	0	0
Bookswagon	1315.00	6,387	816.0	2.6353	4	70%	0	0	0
Atlantic Publishers and Distributors	1360.00	14,540	861.0	2.7255	4.5	94%	0	0	0
Peacockbooks	1319.00	2,801	820.0	2.6433	4.5	92%	0	0	0
Bookswagon	1397.00	6,387	898.0	2.7996	4	70%	0	0	0
B2A UK	1650.00	6,928	1151.0	3.3066	4.5	83%	0	0	0
ALL INDIA BOOK STORE	1595.00	9	1096.0	3.1964	3.5	67%	0	0	0
Peacockbooks	1441.00	2,801	942.0	2.8878	4.5	92%	0	0	0
