Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Trans Infopreneur Inc	314.00	218	52.93	1.2027	4.5	94%	1	0	1
Trans Infopreneur Inc	315.00	218	53.93	1.2066	4.5	94%	0	0	1
Amazing_Buy	327.00	17,789	65.93	1.2525	4.5	95%	1	0	0
Inetrade India	261.07	3,257	0.0	1.0	4	75%	0	0	0
MK BOOKS INDIA	399.00	2,249	137.93	1.5283	2.5	34%	0	0	0
ScribbleGraffito	331.17	29	70.1	1.2685	4.5	91%	0	0	0
Atlantic Publishers and Distributors	666.00	14,541	404.93	2.551	4.5	94%	0	0	0
Peacockbooks	720.00	2,801	458.93	2.7579	4.5	92%	0	0	0
Bookswagon	786.00	6,386	524.93	3.0107	4	70%	0	0	0
Sunrise Book store	809.00	1,360	547.93	3.0988	3.5	61%	0	0	0
Bookswagon	786.00	6,386	524.93	3.0107	4	70%	0	0	0
Sunrise Book store	748.00	1,360	486.93	2.8651	3.5	61%	0	0	0
Sunrise Book store	783.00	1,360	521.93	2.9992	3.5	61%	0	0	0
