Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
dealstar	721.00	6,596	0.0	1.0	4.5	85%	0	0	0
MM Books Shop	900.00	4	179.0	1.2483	5	100%	0	0	0
Cloudtail India	1335.00	1,299,158	614.0	1.8516	4.5	92%	1	1	1
BOOKZONE INDIA	1335.00	158	614.0	1.8516	4.5	100%	1	0	0
Atlantic Publishers and Distributors	1262.00	14,537	541.0	1.7503	4.5	94%	0	0	0
Peacockbooks	1336.00	2,800	615.0	1.853	4.5	92%	0	0	0
JustBuyBooks	1406.00	26	685.0	1.9501	3.5	69%	0	0	0
Bookswagon	1459.00	6,375	738.0	2.0236	4	70%	0	0	0
ASIA BOOK POINT	1456.67	20	735.67	2.0203	3.5	60%	0	0	0
Sunrise Book store	1437.00	1,356	716.0	1.9931	3.5	61%	0	0	0
Bookswagon	1459.00	6,375	738.0	2.0236	4	70%	0	0	0
Bookswagon	1442.00	6,375	721.0	2.0	4	70%	0	0	0
Atlantic Publishers and Distributors	1525.00	14,537	804.0	2.1151	4.5	94%	0	0	0
Atlantic Publishers and Distributors	1655.00	14,537	934.0	2.2954	4.5	94%	1	0	0
B2A UK	1673.00	6,928	952.0	2.3204	4.5	83%	0	0	0
Sunrise Book store	1546.00	1,356	825.0	2.1442	3.5	61%	0	0	0
Fast Media 2	1726.74	6,005	1005.74	2.3949	4	72%	0	0	0
Sunrise Book store	1553.00	1,356	832.0	2.154	3.5	61%	0	0	0
D R	2302.00	12,168	1581.0	3.1928	4	82%	0	0	0
etohfa	3056.00	23	2335.0	4.2386	5	100%	0	0	0
Bookswagon	1650.00	6,375	929.0	2.2885	4	70%	0	0	0
