Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	299.00	25,152	0.0	1.0	4.5	92%	1	0	0
Cloudtail India	299.00	1,299,289	0.0	1.0	4.5	92%	1	1	1
Repro Books on Demand	319.00	3,418	20.0	1.0669	4.5	93%	1	0	0
aMuse	374.00	256	75.0	1.2508	4.5	86%	1	0	0
Amazing_Buy	398.00	17,790	99.0	1.3311	4.5	95%	1	0	0
Crossword Bookstores Ltd	399.00	2,475	100.0	1.3344	4	74%	0	0	0
R-our Book	374.00	1,305	75.0	1.2508	4	76%	0	0	0
RSONS	369.00	481	70.0	1.2341	4.5	84%	0	0	0
Sunrise Book store	375.00	1,359	76.0	1.2542	3.5	61%	0	0	0
Comma365	415.00	2,242	116.0	1.388	4.5	95%	0	0	0
HERITAGE PUBLISHERS	469.00	783	170.0	1.5686	4.5	94%	0	0	0
HERITAGE PUBLISHERS	474.00	783	175.0	1.5853	4.5	94%	0	0	0
Skycart	409.00	479	110.0	1.3679	4.5	90%	0	0	0
RSONS	415.00	481	116.0	1.388	4.5	84%	0	0	0
BOOK CENTRE	441.00	862	142.0	1.4749	4	81%	0	0	0
Books-a-zillion	449.10	89	150.1	1.502	4	82%	0	0	0
A to Z Book House	499.00	1,275	200.0	1.6689	3	45%	0	0	0
Books-a-zillion	499.00	89	200.0	1.6689	4	82%	0	0	0
