Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
B2A UK	2675.00	6,928	91.0	1.0352	4.5	83%	0	0	1
Atlantic Publishers and Distributors	2584.00	14,540	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	2636.00	2,801	52.0	1.0201	4.5	92%	0	0	0
Bookswagon	2869.00	6,387	285.0	1.1103	4	70%	0	0	0
Atlantic Publishers and Distributors	3291.00	14,540	707.0	1.2736	4.5	94%	0	0	0
Sunrise Book store	3095.00	1,359	511.0	1.1978	3.5	61%	0	0	0
Bookswagon	3399.00	6,387	815.0	1.3154	4	70%	0	0	0
Fast Media 2	3731.00	6,006	1147.0	1.4439	4	72%	0	0	0
Sunrise Book store	4142.00	1,359	1558.0	1.6029	3.5	61%	0	0	0
D R	4409.00	12,169	1825.0	1.7063	4	82%	0	0	0
Bookswagon	4214.00	6,387	1630.0	1.6308	4	70%	0	0	0
