Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	271.00	3,248	9.93	1.038	4	76%	0	0	0
Trans Infopreneur Inc	299.00	217	37.93	1.1453	4.5	94%	0	0	1
Inetrade India	261.07	3,250	0.0	1.0	4	75%	0	0	0
Bookflow	347.13	3,100	86.06	1.3296	3.5	67%	0	0	0
Mumbai gift corner	379.00	717	117.93	1.4517	4.5	90%	0	0	0
BSK Book	389.00	159	127.93	1.49	3.5	60%	0	0	0
Book store01	369.00	11	107.93	1.4134	3	45%	0	0	0
aspire india	319.00	331	57.93	1.2219	4	73%	0	0	0
ScribbleGraffito	331.17	29	70.1	1.2685	4.5	91%	0	0	0
Vaishno Books Store	355.11	7	94.04	1.3602	4.5	86%	0	0	0
BOOK CENTRE	376.00	862	114.93	1.4402	4	81%	0	0	0
Bookland International	498.00	317	236.93	1.9075	4.5	89%	0	0	0
Payal Books	399.00	657	137.93	1.5283	3	51%	0	0	0
W S Retaill	369.00	34	107.93	1.4134	3.5	69%	0	0	0
Atlantic Publishers and Distributors	813.00	14,537	551.93	3.1141	4.5	94%	0	0	0
Bookswagon	914.00	6,376	652.93	3.501	4	70%	0	0	0
Peacockbooks	868.00	2,801	606.93	3.3248	4.5	92%	0	0	0
Bookswagon	1127.00	6,376	865.93	4.3168	4	70%	0	0	0
Sunrise Book store	947.00	1,356	685.93	3.6274	3.5	61%	0	0	0
etohfa	2118.00	23	1856.93	8.1128	5	100%	0	0	0
Sunrise Book store	988.00	1,356	726.93	3.7844	3.5	61%	0	0	0
Sunrise Book store	1260.00	1,356	998.93	4.8263	3.5	61%	0	0	0
