Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
TANU1410	6088.00	10	0.0	1.0	4	80%	0	0	0
Repro Books-On-Demand	6089.00	8,429	1.0	1.0002	4.5	94%	1	0	1
ReproIndia	6089.00	924	1.0	1.0002	4	79%	0	0	0
B2A UK	8325.00	6,928	2237.0	1.3674	4.5	83%	0	0	0
Atlantic Publishers and Distributors	8510.00	14,538	2422.0	1.3978	4.5	94%	0	0	0
Peacockbooks	8596.00	2,801	2508.0	1.412	4.5	92%	0	0	0
Bookswagon	9473.00	6,382	3385.0	1.556	4	70%	0	0	0
Fast Media 2	10002.97	6,006	3914.97	1.6431	4	72%	0	0	0
Sunrise Book store	9816.00	1,358	3728.0	1.6124	3.5	61%	0	0	0
INFINITE BOOKS	10290.70	287	4202.7	1.6903	5	99%	0	0	0
Atlantic Publishers and Distributors	9747.00	14,538	3659.0	1.601	4.5	94%	0	0	0
Bookswagon	10148.00	6,382	4060.0	1.6669	4	70%	0	0	0
D R	13270.00	12,169	7182.0	2.1797	4	82%	0	0	0
etohfa	13856.00	23	7768.0	2.276	5	100%	0	0	0
