Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Fair N Frank Book Seller	330.00	148	30.0	1.1	4	81%	0	0	0
Yuvika Books House	370.00	13	70.0	1.2333	4.5	85%	0	0	0
Kozzy Books	300.00	6	0.0	1.0	5	100%	0	0	0
Fair N Frank Book Seller	410.00	148	110.0	1.3667	4	81%	0	0	0
Old Book Den	485.00	4	185.0	1.6167	4.5	100%	0	0	0
Cloudtail India	488.00	1,299,292	188.0	1.6267	4.5	92%	1	1	1
uRead-Store	489.00	25,153	189.0	1.63	4.5	92%	1	0	0
ManagementBooks	503.00		203.0	1.6767			0	0	0
Kashish Book Store	399.00	2	99.0	1.33	5	100%	0	0	0
Kozzy Books	407.00	6	107.0	1.3567	5	100%	0	0	0
booksuniversal	499.00	2	199.0	1.6633	5	100%	0	0	0
Saibookdepot	500.00	43	200.0	1.6667	3	44%	0	0	0
DIGITAL PRESS	625.00	66	325.0	2.0833	3	58%	0	0	0
Simmra Book House	599.00	62	299.0	1.9967	4.5	84%	0	0	0
Sunrise Book store	561.00	1,359	261.0	1.87	3.5	61%	0	0	0
NEWLIGHT BOOK HOUSE	599.00	135	299.0	1.9967	3.5	65%	0	0	0
DONE DEAL	699.00	327	399.0	2.33	4.5	98%	0	0	0
Books-a-zillion	650.00	89	350.0	2.1667	4	82%	0	0	0
compare price	599.00	58	299.0	1.9967	4	75%	0	0	0
TRIPATHI'S	850.00		550.0	2.8333			0	0	0
Saibookdepot	540.00	43	240.0	1.8	3	44%	0	0	0
MK BOOKS INDIA	1099.00	2,249	799.0	3.6633	2.5	34%	0	0	0
