Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ABSSV BOOKS WORLD	398.00	25	71.52	1.2191	4	72%	0	0	0
Amazing_Buy	400.00	17,785	73.52	1.2252	4.5	95%	1	0	1
pigloo house	400.00	1	73.52	1.2252	5	100%	0	0	0
Inetrade India	326.48	3,252	0.0	1.0	4	75%	0	0	0
AskTech Books	380.00	2	53.52	1.1639	2.5	50%	0	0	0
ReadAhead	449.00	213	122.52	1.3753	4	79%	0	0	0
Bookflow	449.10	3,100	122.62	1.3756	3.5	67%	0	0	0
Skycart	409.00	479	82.52	1.2528	4.5	90%	0	0	0
MK BOOKS INDIA	499.00	2,247	172.52	1.5284	2.5	34%	0	0	0
fairdealenterprise	499.00	41	172.52	1.5284	2.5	34%	0	0	0
Bookflow	449.10	3,100	122.62	1.3756	3.5	67%	0	0	0
Bookswagon	784.00	6,377	457.52	2.4014	4	70%	0	0	0
Sunrise Book store	781.00	1,356	454.52	2.3922	3.5	61%	0	0	0
