Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	473.00	3,268	0.0	1.0	4	76%	0	0	0
Cloudtail India	561.00	1,299,238	88.0	1.186	4.5	92%	1	1	1
uRead-Store	562.00	25,138	89.0	1.1882	4.5	92%	1	0	0
Alekip Tradelink	487.00	715	14.0	1.0296	3	42%	0	0	0
Inetrade India	511.23	3,253	38.23	1.0808	4	75%	0	0	0
Book Selection Centre	521.00	136	48.0	1.1015	4.5	96%	0	0	0
MK BOOKS INDIA	638.00	2,247	165.0	1.3488	2.5	34%	0	0	0
GBD BOOKS	577.00	232	104.0	1.2199	4	68%	0	0	0
Book Wise Darya Ganj	725.00	1,098	252.0	1.5328	4.5	89%	0	0	0
BooksRaja	626.00	171	153.0	1.3235	4.5	85%	0	0	0
Sunrise Book store	615.00	1,358	142.0	1.3002	3.5	61%	0	0	0
Sai Balaji Associates	595.00	26	122.0	1.2579	4.5	85%	0	0	0
Book Palace	632.00	11	159.0	1.3362	3.5	55%	0	0	0
V5MARK	647.00	8	174.0	1.3679	4	75%	0	0	0
skypee	683.00	195	210.0	1.444	4	74%	0	0	0
NAMARA BOOKS	683.00	41	210.0	1.444	2	18%	0	0	0
Education Centre	695.00	13	222.0	1.4693	2	23%	0	0	0
A to Z Book House	750.00	1,275	277.0	1.5856	3	46%	0	0	0
Books-a-zillion	750.00	89	277.0	1.5856	4	82%	0	0	0
Suryan Books	925.00	39	452.0	1.9556	4.5	95%	0	0	0
B2A UK	2910.00	6,928	2437.0	6.1522	4.5	83%	0	0	0
Sunrise Book store	2974.00	1,358	2501.0	6.2875	3.5	61%	0	0	0
