Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	323.00	25,159	61.93	1.2372	4.5	92%	1	0	1
Inetrade India	261.07	3,258	0.0	1.0	4	75%	0	0	0
AskTech Books	308.00	2	46.93	1.1798	2.5	50%	0	0	0
BookAdda	600.00	365	338.93	2.2982	3	46%	0	0	0
Bookswagon	809.00	6,390	547.93	3.0988	4	70%	0	0	0
Bookswagon	920.00	6,390	658.93	3.524	4	70%	0	0	0
Sunrise Book store	804.00	1,360	542.93	3.0796	3.5	61%	0	0	0
Sunrise Book store	903.00	1,360	641.93	3.4588	3.5	61%	0	0	0
SmartGlobal	1691.00	214	1429.93	6.4772	3	50%	0	0	0
Fast Media 2	1712.20	6,007	1451.13	6.5584	4	72%	0	0	0
Bookswagon	963.00	6,390	701.93	3.6887	4	70%	0	0	0
