Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Repro Books-On-Demand	567.00	8,436	36.0	1.0678	4.5	94%	1	0	0
Cloudtail India	567.00	1,299,331	36.0	1.0678	4.5	92%	1	1	1
DaryaGanjBooks	531.00	1	0.0	1.0	5	100%	0	0	0
Nanhi Shop	549.00	53	18.0	1.0339	3	51%	0	0	0
Book Wise	597.00		66.0	1.1243			0	0	0
BOOK CENTRE	589.00	862	58.0	1.1092	4	81%	0	0	0
BooksRaja	561.00	171	30.0	1.0565	4.5	85%	0	0	0
V5MARK	556.00	8	25.0	1.0471	4	75%	0	0	0
BPB PUBLICATIONS	597.00	112	66.0	1.1243	4.5	85%	0	0	0
radhika A communication	594.00	29	63.0	1.1186	4	77%	0	0	0
Sunrise Book store	575.00	1,360	44.0	1.0829	3.5	61%	0	0	0
Books-a-zillion	597.00	89	66.0	1.1243	4	82%	0	0	0
Book eHub	934.00	32	403.0	1.7589	4	72%	0	0	0
Bookswagon	2358.00	6,390	1827.0	4.4407	4	70%	0	0	0
Sunrise Book store	2661.00	1,360	2130.0	5.0113	3.5	61%	0	0	0
