Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SanvirBooksWorld	270.00		0.0	1.0			0	0	0
Buy Amazing Books	271.00	3,554	1.0	1.0037	3	51%	0	0	0
World500	271.00	3,268	1.0	1.0037	4	76%	0	0	0
Atlantic Publishers and Distributors	711.00	14,538	441.0	2.6333	4.5	94%	1	0	0
Bookswagon	858.00	6,382	588.0	3.1778	4	70%	0	0	0
Sunrise Book store	975.00	1,358	705.0	3.6111	3.5	61%	0	0	0
Sunrise Book store	835.00	1,358	565.0	3.0926	3.5	61%	0	0	0
MK BOOKS INDIA	1184.00	2,247	914.0	4.3852	2.5	34%	0	0	0
etohfa	2481.00	23	2211.0	9.1889	5	100%	0	0	0
Bookswagon	808.00	6,382	538.0	2.9926	4	70%	0	0	0
Sunrise Book store	896.00	1,358	626.0	3.3185	3.5	61%	0	0	0
